step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
37,72,120.432829911738,7597.71368219374,-40.6879044926859,10721.1214805645,-4.81981856004224,15.4747396609173,-109.864536840873,40,0,0,0,0.239043499093962,0.0260644637963747,0,0,1,
38,74,120.35032558833,7597.80046085586,-41.8164069673732,10706.9234365025,-4.81922692062578,15.5630660979509,-109.768148536496,40,0,0,0,0.239330375824474,0.0262746205458307,0,0,1,
39,76,120.265564433946,7597.88992030526,-42.9447340787891,10692.7251954682,-4.81866852023504,15.6513464471374,-109.671668470158,40,0,0,0,0.239629068158747,0.0264928007351691,0,0,1,
40,78,120.178546807569,7597.98205510572,-44.072878160406,10678.526636346,-4.81814103807394,15.73957844797,-109.575094376233,40,0,0,0,0.239940082359659,0.0267191686935566,0,0,1,
41,80,120.089273079891,7598.0768602624,-45.2008339628566,10664.3277998465,-4.81764417446794,15.8277613226851,-109.47842703749,40,0,0,0,0.240263759023188,0.0269539801207491,0,0,1,
42,82,119.997743634429,7598.17432988001,-46.3285945520408,10650.1288193637,-4.81717665722212,15.9158975790047,-109.381665510017,40,0,0,0,0.240600311501654,0.027197532862717,0,0,1,
43,84,119.903958869477,7598.27445834267,-47.4561523315323,10635.9294324529,-4.81673776514673,16.0039829371856,-109.284807206233,40,0,0,0,0.240950529520631,0.0274500408365722,0,0,1,
44,86,119.807919197727,7598.37723950716,-48.5835002326363,10621.7298245077,-4.81632860451007,16.0920209826389,-109.187854733949,40,0,0,0,0.241314993060634,0.0277119948416231,0,0,1,
45,88,119.709625045029,7598.48266738417,-49.7106321266397,10607.5298957005,-4.8159586294852,16.1800098630571,-109.090806390181,40,0,0,0,0.241694975639484,0.0279839511390472,0,0,1,
46,90,119.609076851962,7598.59073485798,-50.8375394239844,10593.3296922986,-4.8156045088176,16.2679494732132,-108.993660191513,40,0,0,0,0.242091172166008,0.0282662228143657,0,0,1,
47,92,119.50627507451,7598.70143547196,-51.9642150042313,10579.1290953413,-4.81528472359743,16.3558392454476,-108.896417569674,40,0,0,0,0.242503841519095,0.0285592421303182,0,0,1,
48,94,119.401220182489,7598.81476197618,-53.0906531139722,10564.9282667691,-4.81501036687196,16.4436780562961,-108.799074863863,40,0,0,0,0.242933569960778,0.0288633493631891,0,0,1,
49,96,119.293912659589,7598.93070709512,-54.2168443657856,10550.7270528635,-4.81475897835549,16.5314664017094,-108.70163404137,40,0,0,0,0.243381084008655,0.0291789146132376,0,0,1,
50,98,119.184353005979,7599.0492631092,-55.3427825961547,10536.5255652498,-4.81454248379988,16.6192065899992,-108.604095091791,40,0,0,0,0.243847002093152,0.0295064203500713,0,0,1,
51,100,119.072541736102,7599.17042241069,-56.4684593921709,10522.3236250246,-4.81435489962578,16.7068929992962,-108.506454296173,40,0,0,0,0.244329548098499,0.0298459342511054,0,0,1,
52,102,118.958479380114,7599.29417670596,-57.5938671521675,10508.1214469701,-4.8141970268951,16.7945308541311,-108.408713206804,40,0,0,0,0.244836922717994,0.0301988408507099,0,0,1,
53,104,118.842166483904,7599.42051749066,-58.7189982956218,10493.9187215922,-4.81407462891194,16.8821154774805,-108.310870399159,40,0,0,0,0.245362083916842,0.0305647379684866,0,0,1,
54,106,118.723603608216,7599.54943596471,-59.8438453468816,10479.7157480572,-4.81397692743148,16.9696485819169,-108.212925485578,40,0,0,0,0.245908292843215,0.0309444639147437,0,0,1,
55,108,118.602791329951,7599.68092305403,-60.9683995648105,10465.5123700138,-4.8139082089536,17.0571298788446,-108.114877740913,40,0,0,0,0.246476725482199,0.0313384177211213,0,0,1,
56,110,118.479730242474,7599.8149692968,-62.0926528916792,10451.3085728222,-4.81387268917912,17.1445589722682,-108.016727315872,40,0,0,0,0.247067733853837,0.0317472516372425,0,0,1,
57,112,118.354420956021,7599.95156491105,-63.2165971765641,10437.1044130617,-4.81387010670953,17.2319345562981,-107.918471800631,40,0,0,0,0.247682055203748,0.0321714883239595,0,0,1,
58,114,118.226864097713,7600.09069987898,-64.3402233545307,10422.8998402254,-4.81389587622236,17.3192570241273,-107.820111838002,40,0,0,0,0.248320820200255,0.0326117457753003,0,0,1,
59,116,118.097060311733,7600.23236329949,-65.4635230933466,10408.6948804721,-4.81395182524279,17.406525530886,-107.721646283947,40,0,0,0,0.248984507333579,0.0330686901684301,0,0,1,
60,118,117.965010260005,7600.3765444193,-66.5864876910281,10394.4895351362,-4.81403814467641,17.4937426311556,-107.623075165314,40,0,0,0,0.24967425035454,0.033542937143344,0,0,1,
61,120,117.830714622268,7600.52323177801,-67.7091075967572,10380.2836083123,-4.81416203991084,17.5809048306233,-107.524396704086,40,0,0,0,0.250390707166234,0.0340351423477493,0,0,1,
62,122,117.694174096444,7600.67241352309,-68.8313739680408,10366.0772748233,-4.81430998995352,17.6680125486731,-107.425611503967,40,0,0,0,0.251134925561495,0.0345460310543718,0,0,1,
63,124,117.555389398241,7600.82407727933,-69.9532784311751,10351.8705558655,-4.81448960351202,17.7550649803199,-107.326717267005,40,0,0,0,0.25190750307292,0.0350764198757593,0,0,1,
64,126,117.414361261141,7600.97821043405,-71.0748109671326,10337.6633671476,-4.81470007190013,17.8420643464255,-107.227715137899,40,0,0,0,0.252709580930588,0.0356270114439112,0,0,1,
65,128,117.271090439232,7601.13479945827,-72.1959616331252,10323.4556200881,-4.81493880894979,17.9290063671167,-107.128602826294,40,0,0,0,0.253542164699974,0.0361985690062824,0,0,1,
66,130,117.125577706094,7601.29383058053,-73.3167205263018,10309.2475169664,-4.81520787593439,18.0158938944522,-107.029381455791,40,0,0,0,0.254405935425171,0.0367920505915379,0,0,1,
67,132,116.977823856134,7601.45528957517,-74.4370767533391,10295.0389157807,-4.81551739556719,18.1027268349015,-106.930049299139,40,0,0,0,0.255302040476109,0.037408267936436,0,0,1,
68,134,116.827829704407,7601.61916132114,-75.5570202289859,10280.8297142671,-4.815861319212,18.1895029267223,-106.830605809209,40,0,0,0,0.256231148193475,0.0380481156707787,0,0,1,
69,136,116.675596086985,7601.78543041128,-76.6765406763739,10266.6200722733,-4.81622575758172,18.2762202499271,-106.731049847805,40,0,0,0,0.25719449182615,0.0387125959746411,0,0,1,
70,138,116.521123861406,7601.95408055051,-77.7956262321295,10252.4100791497,-4.81661434102509,18.362883841757,-106.631381316977,40,0,0,0,0.258192911249498,0.039402613905598,0,0,1,
71,140,116.364413908124,7602.12509530523,-78.9142664717002,10238.1993269821,-4.81704185640128,18.4494890026462,-106.53159914949,40,0,0,0,0.259227322740505,0.0401192532322964,0,0,1,
72,142,116.205467130293,7602.29845686391,-80.0324485222324,10223.9881384435,-4.8174991587791,18.5360362359093,-106.43170328922,40,0,0,0,0.260298712500398,0.0408635783910254,0,0,1,
73,144,116.044284455571,7602.47414733885,-81.1501613796882,10209.7764808429,-4.81799465382139,18.6225267620489,-106.331693137344,40,0,0,0,0.261407979354562,0.0416367025199454,0,0,1,
74,146,115.880866834351,7602.65214788116,-82.2673929536035,10195.5642241809,-4.81852038414894,18.7089597252123,-106.231567525275,40,0,0,0,0.262556153151501,0.0424396672789789,0,0,1,
75,148,115.715215242088,7602.83243871027,-83.3841299737884,10181.3513681629,-4.81908167273696,18.795333880651,-106.131325368812,40,0,0,0,0.263743889422654,0.0432737696637505,0,0,1,
76,150,115.547330680248,7603.01499976865,-84.5003600145862,10167.1379501971,-4.81966589464115,18.8816483146894,-106.03096667636,40,0,0,0,0.264972356126845,0.0441402388390598,0,0,1,
77,152,115.377214175924,7603.19981004637,-85.6160702112942,10152.924058236,-4.82028016728823,18.9679046415131,-105.930490174574,40,0,0,0,0.266242120019237,0.0450402497838746,0,0,1,
78,154,115.204866782812,7603.38684724823,-86.7312461508914,10138.7094820587,-4.820929398947,19.054100904912,-105.829896426084,40,0,0,0,0.267554360780581,0.0459751062973935,0,0,1,
79,156,115.03028958462,7603.57608869618,-87.8458728442286,10124.4944343746,-4.82161973110898,19.1402393607089,-105.729184827033,40,0,0,0,0.268909423451059,0.046946328052224,0,0,1,
80,158,114.853483693716,7603.76751091489,-88.9599363658991,10110.2787003896,-4.82234437538329,19.226316692302,-105.62835258293,40,0,0,0,0.270308445050943,0.0479551602277082,0,0,1,
81,160,114.674450251332,7603.9610893747,-90.073421441524,10096.0623645492,-4.82307897427226,19.3123330102981,-105.527400275481,40,0,0,0,0.271752042432902,0.0490032123985117,0,0,1,
82,162,114.493190430196,7604.15679822775,-91.18631239413,10081.8454716668,-4.82382000373644,19.3982863760288,-105.426327316064,40,0,0,0,0.273239549105465,0.0500916977013443,0,0,1,
83,164,114.30970543473,7604.35461056887,-92.2985929250279,10067.6281503263,-4.82461865547918,19.4841819691582,-105.325133378206,40,0,0,0,0.274779320937041,0.0512254076448518,0,0,1,
84,166,114.123996503076,7604.55449762071,-93.4102453035239,10053.4099672344,-4.82545179178262,19.5700155312551,-105.223817171482,40,0,0,0,0.276365741394736,0.0524042209276673,0,0,1,
85,168,113.936064908646,7604.75642978753,-94.5212522774346,10039.1911902191,-4.82630572132129,19.6557874797881,-105.122378757145,40,0,0,0,0.278003086416604,0.0536314222155233,0,0,1,
86,170,113.745911962346,7604.96037511319,-95.6315938900993,10024.9718020071,-4.82720518127848,19.7414976947938,-105.020816307772,40,0,0,0,0.279692501569028,0.0549094417957707,0,0,1,
87,172,113.553539014198,7605.16630049788,-96.7412503908002,10010.7516944677,-4.82814000386706,19.8271436224642,-104.919129932533,40,0,0,0,0.281435460999479,0.056241087783456,0,0,1,
88,174,113.358947454399,7605.37417125777,-97.8502016273419,9996.53109551467,-4.82909448398681,19.9127269112455,-104.817319122972,40,0,0,0,0.283233360096569,0.0576289884439716,0,0,1,
89,176,113.162138714844,7605.58395039795,-98.9584263349045,9982.30984698473,-4.83010207421985,19.9982498028616,-104.715382965497,40,0,0,0,0.285087476924093,0.0590759646556486,0,0,1,
90,178,112.96311427112,7605.79559951803,-100.065901556464,9968.08771393133,-4.83112706829663,20.0837052756793,-104.613320107457,40,0,0,0,0.286998988063591,0.0605850672817311,0,0,1,
91,180,112.76187564656,7606.0090782924,-101.172602985345,9953.8651826366,-4.83216454550406,20.1691006274677,-104.511130975302,40,0,0,0,0.288969102342079,0.0621592037534164,0,0,1,
92,182,112.558424412432,7606.22434480247,-102.27850644289,9939.64170303725,-4.83326296843411,20.2544303449044,-104.408814301694,40,0,0,0,0.290998937259873,0.0638014719996716,0,0,1,
93,184,112.352762190086,7606.44135493828,-103.383586645189,9925.4176445916,-4.83439048636255,20.3396930316395,-104.306369141593,40,0,0,0,0.293089215907183,0.0655149233879981,0,0,1,
94,186,112.144890654975,7606.66006217473,-104.487814406372,9911.19306502824,-4.83555687425342,20.4248918789623,-104.203795575922,40,0,0,0,0.295241016325248,0.0673029450437713,0,0,1,
95,188,111.934811538047,7606.88041882937,-105.591163135746,9896.96772341892,-4.83674624442202,20.5100270449953,-104.101092672976,40,0,0,0,0.297454653389457,0.0691686883360489,0,0,1,
96,190,111.722526628241,7607.10237426966,-106.693601738701,9882.74155274649,-4.83798378658308,20.5950971216779,-103.998259781157,40,0,0,0,0.299730575339628,0.0711156182342025,0,0,1,
97,192,111.508037776795,7607.32587620077,-107.79509926028,9868.51463275306,-4.83922710591289,20.680099129707,-103.895295377339,40,0,0,0,0.302069577353821,0.0731467658686831,0,0,1,
98,194,111.291346898329,7607.5508701238,-108.895622734681,9854.28710775122,-4.84053402838305,20.7650352867802,-103.792199794905,40,0,0,0,0.304471298676523,0.0752658120985202,0,0,1,
99,196,111.072455973443,7607.77729958758,-109.995139378466,9840.05883404659,-4.84184651933487,20.8499051644058,-103.68897238259,40,0,0,0,0.306935712470844,0.0774759813728379,0,0,1,
100,198,110.851367051529,7608.00510568221,-111.093613183674,9825.82981181629,-4.84321871013604,20.934709980554,-103.585611927529,40,0,0,0,0.309461768620181,0.0797793025918365,0,0,1,
101,200,110.628082255568,7608.23422765799,-112.191006915265,9811.59986815309,-4.84461260663285,21.0194430507218,-103.482117855036,40,0,0,0,0.312051418842032,0.0821828325496412,0,0,1,
102,202,110.402603783127,7608.46460271002,-113.28728287379,9797.36951346455,-4.84603840936789,21.1041108372725,-103.37848975896,40,0,0,0,0.314701542353858,0.0846861762388467,0,0,1,
103,204,110.17493390941,7608.69616604392,-114.382400853067,9783.13820899472,-4.84748973575936,21.1887091713334,-103.274726535489,40,0,0,0,0.317412061637345,0.0872932760922855,0,0,1,
104,206,109.945074992009,7608.92885069594,-115.476319006444,9768.90622400032,-4.84896729307986,21.2732388266143,-103.170828051674,40,0,0,0,0.320181289025361,0.0900076210734863,0,0,1,
