step,time,alt,vel,surfv,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
215,428,78.8941287561832,7503.92818340181,7138.31178454706,-9.91683157899615,4942.60848961827,4.64840290216917,17.6975385557453,-164.033817594728,40,69.4156229292118,69.4156229292118,60.8808837267738,0.818245366386159,7.23193705614103,6.7942457955276,-14.9017942623341,2,
216,430,78.8742451780718,7499.70011570563,7133.91421643404,-9.96873804281086,4928.53962440307,4.62225610646758,17.7726084709642,-163.926548318867,40,69.2111471389286,69.2111471389286,60.5965242585952,0.818419258911824,7.24441716823561,6.81408927466979,-14.9589610944848,2,
217,432,78.8542570546586,7495.46440571246,7129.50915134215,-10.0213605588187,4914.47846106188,4.5960272297546,17.8475001105057,-163.819202159097,40,69.007185698231,69.007185698231,60.3133735450835,0.818593342451009,7.25700788491703,6.83406168929657,-15.0163898136142,2,
218,434,78.8341629744992,7491.22093894604,7125.09647555313,-10.0746837137285,4900.4257335379,4.56971069520244,17.922215521297,-163.71177424893,40,68.8037655295434,68.8037655295434,60.0314667368965,0.818768711291523,7.2697122290029,6.85416265091791,-15.0740801440972,2,
219,436,78.8139615278868,7486.96971510573,7120.67619149111,-10.1287132785938,4886.38087969588,4.5433219330834,17.9967499040095,-163.604265956699,40,68.6008621679806,68.6008621679806,59.7507217355686,0.818942967724224,7.28252893520285,6.87439423208134,-15.132036861676,2,
220,438,78.7936513018096,7482.71063986328,7116.24820619434,-10.1834499438955,4872.34430043476,4.51684025388392,18.0711089827558,-163.496676577955,40,68.3984712883005,68.3984712883005,59.4711843437129,0.819117353903034,7.29546206698579,6.8947566780223,-15.1902610177275,2,
221,440,78.7732308957102,7478.44363455469,7111.81244218394,-10.2388795385195,4858.31558955611,4.49027170821668,18.1452885306527,-163.38900750829,40,68.1978851966649,68.1978851966649,59.1931325784051,0.819298402796164,7.30839881399035,6.91525172728671,-15.2487569042365,2,
222,442,78.7526988230487,7474.16863807004,7107.36883858758,-10.2951020431415,4844.29511594282,4.46361573559917,18.2192880437339,-163.28125803952,40,67.9953593183244,67.9953593183244,58.9158762282629,0.819469526676959,7.32166819738166,6.93587973831513,-15.3075257181705,2,
223,444,78.7320537018944,7469.88556961924,7102.9173183956,-10.3519144365382,4830.28283976515,4.43687484215944,18.2931087788992,-163.173431678597,40,67.7948840755769,67.7948840755769,58.6401075835074,0.819647240718644,7.33494388813768,6.95664180642019,-15.3665703355002,2,
224,446,78.7112942363433,7465.59436343638,7098.45781559195,-10.4094316662149,4816.27899554425,4.41005583947249,18.3667496224496,-163.06552352681,40,67.5948123087525,67.5948123087525,58.3655627676868,0.819825184029761,7.3483559108443,6.97753854147818,-15.4258925218903,2,
225,448,78.690419040137,7461.29494028454,7093.99025209311,-10.4676302629814,4802.28320315987,4.38313198132966,18.4402078278725,-162.95753507828,40,67.3952913258703,67.3952913258703,58.0922676917855,0.820003804096444,7.36189916372035,6.99857169978642,-15.4854966140744,2,
226,450,78.6694267549645,7456.98722328638,7089.5145522758,-10.5265062619651,4788.29575085773,4.35612202393877,18.5134867931283,-162.849463392412,40,67.1964431623689,67.1964431623689,57.8202454755015,0.820183609161788,7.37556408146628,7.01974180504355,-15.5453842173613,2,
227,452,78.6483160273153,7452.67113533238,7085.03063997128,-10.5860581349166,4774.31616896125,4.32901915830387,18.5865849463365,-162.741314209936,40,66.9981178843979,66.9981178843979,57.5494866963623,0.820364173444399,7.38936970400815,7.04105082775256,-15.605560141222,2,
228,454,78.6270855137985,7448.34659816573,7080.53843803464,-10.6462774440447,4760.34505741387,4.30182259384326,18.6594999123167,-162.633084788682,40,66.8005758003074,66.8005758003074,57.2800061477557,0.820545874037485,7.40329125035799,7.06249871831392,-15.6660247243162,2,
229,456,78.6057338685291,7444.01354104945,7076.03787659632,-10.7071747218315,4746.38230160444,4.27453961120379,18.7322333386599,-162.52477437547,40,66.6035257104392,66.6035257104392,57.0117883075547,0.820728219698351,7.41735832661278,7.08408680293454,-15.7267813302547,2,
230,458,78.5842597543523,7439.67186977046,7071.52886223464,-10.7687318753769,4732.42773010439,4.24715681078915,18.8047827622136,-162.416386649898,40,66.4071794795752,66.4071794795752,56.7448561860853,0.820911610804895,7.43155679296526,7.10581651103404,-15.7878336216873,2,
231,460,78.5626618497651,7435.32151129858,7067.01132290475,-10.8309495964349,4718.48180857128,4.21967787333957,18.8771509931986,-162.307914392662,40,66.2115502682888,66.2115502682888,56.4792069077128,0.821095973046916,7.44588525269593,7.127688070752,-15.8491825314208,2,
232,462,78.5409388297563,7430.96238249553,7062.48517620064,-10.8938317899856,4704.54371772242,4.19210492348042,18.9493326801162,-162.199363627426,40,66.0164569761769,66.0164569761769,56.2148478957961,0.821281167634512,7.46036704740357,7.14970422754388,-15.910834617434,2,
233,464,78.5190893835723,7426.59439106581,7057.95033059236,-10.95736081413,4690.61430049317,4.16442623734836,19.0213334195526,-162.090731249554,40,65.8220531681423,65.8220531681423,55.9517763649787,0.82146725100256,7.474989195717,7.17186446740056,-15.9727892157573,2,
234,466,78.4971122216862,7422.21745580781,7053.40670558817,-11.0215334106374,4676.69294468327,4.13665733635441,19.0931500217657,-161.98202308057,40,65.6284322437232,65.6284322437232,55.6900130636913,0.821654400899776,7.48974789006021,7.19417117485409,-16.0350520804268,2,
235,468,78.4750060724057,7417.83141933329,7048.85414334561,-11.086331396878,4662.78034895633,4.10877022895569,19.1647794173577,-161.873232259016,40,65.4355966770813,65.4355966770813,55.4295413008499,0.821842472153059,7.50464570667108,7.21662404490604,-16.0976231869024,2,
236,470,78.4527696261909,7413.43634342038,7044.2927082041,-11.1518101680149,4648.87606609775,4.08079390087363,19.236224097821,-161.764360215393,40,65.243351885843,65.243351885843,55.1703899059928,0.822031542881348,7.51969518495254,7.23922534720104,-16.1605076385216,2,
237,472,78.4304015684882,7409.03206727152,7039.72223903627,-11.2179310925098,4634.98007059863,4.0527076461543,19.3074823686934,-161.655408376527,40,65.0518693803276,65.0518693803276,54.9125964377577,0.822222406375538,7.53489229981766,7.26197625635011,-16.2237087202779,2,
238,474,78.4079006092865,7404.618505157,7035.14265067813,-11.2846944790185,4621.09257859772,4.02451802766481,19.3785533504629,-161.546380415022,40,64.8611841442239,64.8611841442239,54.6561121823552,0.822413985727077,7.55023106078034,7.28487755891027,-16.2872286405086,2,
239,476,78.3852654668968,7400.19555040256,7030.55383651018,-11.3520991433661,4607.21396015296,3.99622445147445,19.4494397814049,-161.437269312497,40,64.6707620657496,64.6707620657496,54.4008500321618,0.82260455074214,7.56576305663211,7.30792969977449,-16.351068897219,2,
240,478,78.3624948970415,7395.76312018781,7025.95571486446,-11.4201059894417,4593.3434175238,3.96782165425829,19.5201390350281,-161.328080822506,40,64.4814825289698,64.4814825289698,54.147002733817,0.822797657990728,7.58142300857167,7.33113558934004,-16.4152364383397,2,
241,480,78.3395876661185,7391.32112499512,7021.34819611434,-11.4887440991401,4579.48160778706,3.93931628530398,19.5906508091816,-161.218812254536,40,64.2930102993644,64.2930102993644,53.8945083686456,0.822992082407973,7.597234586076,7.35449513078156,-16.4797315051666,2,
242,482,78.316542515113,7386.86946363573,7016.73117932982,-11.5580098426644,4565.62829603873,3.91069433724567,19.6609727001846,-161.109460924577,40,64.1052004336245,64.1052004336245,53.6433310998084,0.823186953708453,7.6132143492619,7.37801008169641,-16.5445585186224,2,
243,484,78.2933581958115,7382.40805467764,7012.10458360569,-11.6278959349324,4551.78336807192,3.88194686390866,19.731106266673,-161.000032630646,40,63.9183388413613,63.9183388413613,53.3935474605027,0.823383591297916,7.62934167656309,7.40168199830773,-16.6097213992759,2,
244,486,78.2700334594566,7377.93678770065,7007.46829826625,-11.6984098128401,4537.94724322979,3.85309602680217,19.8010532381391,-160.890526517719,40,63.7095949425312,63.7095949425312,53.1451048190633,0.823580974694785,7.64564041734561,7.42551127741874,-16.6752215433281,2,
245,488,78.2465688347472,7373.45553430789,7002.82222436739,-11.767766635825,4524.11973436685,3.82414778875747,19.8708070753975,-160.780938096676,40,63.529920338326,63.529920338326,52.8979967144422,0.823778872132754,7.66210553629979,7.44949963545993,-16.7410632763192,2,
246,490,78.2229644206278,7368.96423615926,6998.16626730738,-11.8381825006181,4510.30080041974,3.79507370210159,19.9403752008343,-160.671272937774,40,63.3500134653566,63.3500134653566,52.6522858727597,0.823978274145525,7.67873245726943,7.47364850527265,-16.8072502781279,2,
247,492,78.1992181816157,7364.46279877259,6993.50033409574,-11.9095754033647,4496.49050519492,3.76588535840873,20.0097510315849,-160.561528376129,40,63.1700293238626,63.1700293238626,52.4079343238153,0.824178338144554,7.69552476619341,7.49795911234239,-16.8737857590136,2,
248,494,78.1753282363424,7359.95111583526,6988.82431957125,-11.9818721971074,4482.68897279818,3.73657680618247,20.0789350055253,-160.451704095957,40,62.9901380592299,62.9901380592299,52.164979631753,0.824379682517289,7.71248719362892,7.52243254787379,-16.9406726575663,2,
249,496,78.1512928390726,7355.42909076668,6984.13812814099,-12.0550106630999,4468.89613669739,3.70714156805814,20.1479296270018,-160.341803321568,40,62.8105638719489,62.8105638719489,51.923445091376,0.824582572852478,7.72961593059863,7.54707035086535,-17.0079148962897,2,
250,498,78.1271103529166,7350.89661509457,6979.44165188291,-12.1289431341502,4455.11213089974,3.67758559444599,20.2167307695247,-160.231821959024,40,62.6312174093804,62.6312174093804,51.6832632765909,0.824785680910995,7.7469291142023,7.57187361769771,-17.0755154317679,2,
251,500,78.102779239594,7346.35359408996,6974.73479699205,-12.203622606542,4441.33680900105,3.64790202586292,20.2853405774207,-160.121762912919,40,62.4525849328892,62.4525849328892,51.4445502163524,0.82499093632429,7.76439870147949,7.59684410745617,-17.1434786804381,2,
252,502,78.078298022992,7341.79990695504,6970.0174424067,-12.2790267658497,4427.57029632685,3.61809337646024,20.353759089823,-160.011623848339,40,62.2742285897171,62.2742285897171,51.2072042724767,0.825196415684759,7.78207032252799,7.62198295429817,-17.2118077166017,2,
253,504,78.053665306353,7337.23545051036,6965.28948566641,-12.3551054796776,4413.81236738991,3.58815682119163,20.4219829291644,-159.901406572607,40,62.0966793977426,62.0966793977426,50.9713098066129,0.825403437780787,7.7999102706861,7.64729213280186,-17.2805074674929,2,
254,506,78.0288797475072,7332.66012145299,6960.55082336502,-12.4318512422906,4400.06336128616,3.55808888000652,20.4900159474281,-159.791110169123,40,61.9193519185564,61.9193519185564,50.7367103221187,0.825609174314913,7.81797140209131,7.67277234654304,-17.3495799915343,2,
255,508,78.0039400684964,7328.07380941008,6955.80134570286,-12.5092070533169,4386.32296373716,3.52789186563025,20.5578503989964,-159.680743320021,40,61.743606972634,61.743606972634,50.5037974625609,0.82582031182967,7.8361570116152,7.69842580988419,-17.419030779693,2,
256,510,77.9788450038219,7323.47640397072,6951.04094098587,-12.5872190444693,4372.59237625427,3.49756085360552,20.6254950698902,-159.57029175313,40,61.5682884497859,61.5682884497859,50.2722362122897,0.826031112379879,7.85455034317821,7.72425122009143,-17.4888573665825,2,
257,512,77.9535932820449,7318.86779447655,6946.26949887453,-12.6658462808659,4358.86980743826,3.46709600855397,20.6929435567705,-159.459761746437,40,61.3938064357625,61.3938064357625,50.0421234041597,0.826242664481268,7.87313480803726,7.75025428880415,-17.559073161435,2,
258,514,77.9281836856296,7314.24786279701,6941.48690081809,-12.7450748505853,4345.15616626635,3.43649216674005,20.7601956830013,-159.34915964563,40,61.2201343603447,61.2201343603447,49.8134697861545,0.826455260764463,7.89191622640324,7.77643443200287,-17.6296773452003,2,
259,516,77.9026150254076,7309.61649275225,6936.69303036198,-12.8248915473314,4331.452016535,3.40575100743821,20.8272533818189,-159.238475965521,40,61.0473501781384,61.0473501781384,49.5862957886243,0.82666925969942,7.91089136166342,7.80279185383796,-17.7006708703378,2,
260,518,77.8768861360895,7304.97357229102,6931.88777498928,-12.9052851088204,4317.7563822947,3.37486905332059,20.8941110510314,-159.127721160186,40,60.8754322140107,60.8754322140107,49.3606044067393,0.826884295562966,7.93007165768325,7.82933046813378,-17.7720630939227,2,
261,520,77.8509958781004,7300.31897946591,6927.07101228526,-12.9862415192219,4304.07049966454,3.34384477907858,20.9607764486333,-159.01688367567,40,60.7044817841561,60.7044817841561,49.1363836589732,0.827100363058854,7.94944687154774,7.85604887837703,-17.8438513490853,2,
262,522,77.8249431275781,7295.65260111263,6922.24262850072,-13.067759178472,4290.39288071541,3.31267654100883,21.0272432674082,-158.905971518259,40,60.5347421630349,60.5347421630349,48.9137028986922,0.827318058863673,7.96900525687629,7.88295231940752,-17.9160480046923,2,
263,524,77.7987267517038,7290.97431382473,6917.40249917195,-13.1498479957027,4276.72458039702,3.28136021342682,21.0935130953594,-158.794980521238,40,60.3658111949393,60.3658111949393,48.6925189767949,0.827536801420761,7.9887813333989,7.91003985357866,-17.9886514377632,2,
264,526,77.7723456255943,7286.28399516745,6912.55050137665,-13.2324896433361,4263.0651188282,3.24989683968928,21.1595817001758,-158.683918750488,40,60.1979922336151,60.1979922336151,48.4728806524906,0.82775711137446,8.00875598623438,7.93731431580804,-18.0616685940326,2,
265,528,77.7457986432584,7281.58152435495,6907.68651346992,-13.3156853178311,4249.41543854554,3.21827558290822,21.2254555832271,-158.572778681105,40,60.0311009890807,60.0311009890807,48.2547334642412,0.827978201917505,8.02894304214541,7.96477502859419,-18.135098426115,2,
266,530,77.719084703071,7276.86678006163,6902.81041345847,-13.3994277678457,4235.77448454276,3.18646005133522,21.2911302251014,-158.461557737384,40,59.8652867843494,59.8652867843494,48.0381085202332,0.828200139430663,8.04933781887146,7.99242632282144,-18.208951286916,2,
267,532,77.6922027229834,7272.13962441205,6897.92206237885,-13.4837088165059,4222.14225915638,3.15452262416584,21.3566023971139,-158.350266971278,40,59.7005216290951,59.7005216290951,47.8230530431439,0.828423547928761,8.06995097621511,8.02026991382229,-18.2832316200242,2,
268,534,77.6651516152322,7267.39995784634,6893.02136012314,-13.5685320637199,4208.51991549824,3.12244789641137,21.4218785947911,-158.238898831999,40,59.5368951945354,59.5368951945354,47.6095798745131,0.828648746544282,8.09077114156911,8.0483046359743,-18.3579372135248,2,
269,536,77.6379302997962,7262.64763875791,6888.10816380185,-13.6538967416327,4194.90639722039,3.09015829035745,21.4869517067702,-158.127457355618,40,59.3743301843228,59.3743301843228,47.3976316605469,0.828874395662566,8.11180968438327,8.07653492372421,-18.4330787171589,2,
270,538,77.6105377013972,7257.8825364942,6883.18234176348,-13.7397957554272,4181.30244166519,3.05771826611148,21.551823660261,-158.0159405347,40,59.2129443185688,59.2129443185688,47.1872778833606,0.829101646217013,8.13306040589905,8.10496065109106,-18.5086563574287,2,
271,540,77.5829727481445,7253.10452173527,6878.2437635135,-13.8262311424046,4167.70774267864,3.02516224921243,21.6164944213348,-157.904348857687,40,59.0527896477193,59.0527896477193,46.9785475910032,0.829330696913833,8.15452335842772,8.13358440667695,-18.584676552614,2,
272,542,77.5552343587941,7248.3134634242,6873.29229668988,-13.9132115828183,4154.12232665537,2.99244008063261,21.680964527395,-157.792682875044,40,58.8935648760926,58.8935648760926,46.7713794337147,0.829560437673758,8.17622610368127,8.16240794470352,-18.661143823014,2,
273,544,77.5273214637889,7243.5092277967,6868.32780668843,-14.0007166799237,4140.54619396881,2.9595631254166,21.7452333290383,-157.680939540091,40,58.7353630430606,58.7353630430606,46.5657661673173,0.829790609212114,8.19816639366903,8.19143310976096,-18.7380629025932,2,
274,546,77.4992330253339,7238.69168000882,6863.35015758777,-14.0887339990441,4126.97908703601,2.92652943321417,21.8092950730929,-157.56912810679,40,58.5788759025258,58.5788759025258,46.3619115582922,0.830024088153175,8.22029326351881,8.22066246680751,-18.8154401798395,2,
275,548,77.4709679617323,7233.86069435703,6858.35922153589,-14.1773221030599,4113.42213248447,2.89331575647386,21.8731583115212,-157.457241821705,40,58.428675143883,58.428675143883,46.1596120672731,0.830257906050063,8.24266498962111,8.25009487857667,-18.8932735517889,2,
276,550,77.4425247438988,7229.0161321631,6853.3548508069,-14.2668670726921,4099.87423420217,2.85990603633956,21.9368136707836,-157.345282480697,40,58.2836619081937,58.2836619081937,45.9589334264996,0.830492595716691,8.2652805924331,8.27973519978777,-18.9715746749925,2,
277,552,77.4139011242194,7224.15786835239,6848.33691256205,-14.3577042664992,4086.3360461771,2.82630647883468,22.0002683163966,-157.23324587143,40,58.1433646252225,58.1433646252225,45.7599856153951,0.830729806286095,8.2881120666239,8.30958359534592,-19.0503444407455,2,
278,554,77.3850942324968,7219.28576492018,6843.30526175054,-14.4501184544788,4072.80677697959,2.79250387630224,22.0635178904494,-157.121138720127,40,58.0067962735113,58.0067962735113,45.5626683168881,0.830967632546558,8.31118800699928,8.33964420832544,-19.1295928836228,2,
279,556,77.3561007108977,7214.39969010869,6838.25976107968,-14.5443131952184,4059.2872478469,2.75849583021693,22.1265605754895,-157.008961187856,40,57.8722660317353,57.8722660317353,45.3671880436111,0.831205983800347,8.33452648198317,8.36995805052727,-19.2086703004207,2,
280,558,77.3269169125455,7209.49952717824,6833.20029122785,-14.640363105606,4045.77755029672,2.72436247310395,22.1893978013999,-156.896710209392,40,57.7417914480598,57.7417914480598,45.1732133676826,0.831446356515723,8.35810932206654,8.40044280979193,-19.2888768813411,2,
281,560,77.297538943585,7204.58507802112,6828.12664695097,-14.7384745799877,4032.27730913068,2.68998657473214,22.2520280086944,-156.784387331139,40,57.6139301199886,57.6139301199886,44.9809668195259,0.831688467936493,8.38193566682789,8.43114427402749,-19.3695741042337,2,
282,562,77.2679625441134,7199.65623360355,6823.03871569826,-14.838771671748,4018.7867256663,2.65541028144801,22.3144525384632,-156.671997396947,40,57.4881444895817,57.4881444895817,44.7904517301132,0.831932196466635,8.4060289665113,8.46206398481146,-19.45076598198,2,
283,564,77.2381832903912,7194.71281593608,6817.93631577475,-14.9413047423336,4005.30613972553,2.62062798141872,22.3766696581199,-156.559532676295,40,57.3640847354237,57.3640847354237,44.6016064645924,0.832176630216141,8.43040523993509,8.49320298799642,-19.53245552651,2,
284,566,77.2081966694482,7189.7546964583,6812.81931614641,-15.0461195161056,3991.83492797884,2.58563490853746,22.4386809887152,-156.446999374872,40,57.2419288541468,57.2419288541468,44.4145437071367,0.832423002244274,8.45504502291992,8.52456522289131,-19.6146523056128,2,
285,568,77.1779980810853,7184.78169951525,6807.68753761109,-15.1532493640784,3978.37353724937,2.55043305324097,22.5004810488368,-156.334391063048,40,57.1214013688167,57.1214013688167,44.2292410603784,0.832670981806731,8.47996369720907,8.55615148821753,-19.6973587631041,2,
286,570,77.1475828719428,7179.79366783564,6802.54082013083,-15.2627174657578,3964.92166253093,2.51501040707605,22.5620725676121,-156.221718672468,40,57.0021433651162,57.0021433651162,44.0456774797045,0.832920012896177,8.50518974017055,8.58796483672621,-19.7805824931033,2,
287,572,77.1169463768033,7174.79043311382,6797.37899303697,-15.3745118101192,3951.48011457948,2.47937328426032,22.6234572958633,-156.10897173049,40,56.8843321442553,56.8843321442553,43.8639294936418,0.83317126525287,8.5307069244814,8.62000501841466,-19.8643235074363,2,
288,574,77.0860839520115,7169.7718208979,6792.20187896369,-15.4886243077035,3938.04783442751,2.44351477080912,22.684629608276,-155.996160596823,40,56.7679836080357,56.7679836080357,43.6839917234008,0.833424183111052,8.55651872879921,8.65227738076676,-19.9485947277696,2,
289,576,77.0549909567731,7164.73764675897,6787.00929040233,-15.6050579122584,3924.62603111097,2.40743102871176,22.745594269432,-155.883278755771,40,56.6526633879858,56.6526633879858,43.5058193924911,0.833678376557741,8.58265640676755,8.68478047321259,-20.033393430268,2,
290,578,77.0236627928829,7159.68773302552,6781.80104754465,-15.7237690116913,3911.21383862251,2.3711206640857,22.8063454636615,-155.770327236384,40,56.5386038734832,56.5386038734832,43.3294787345868,0.833934347508635,8.60911211428923,8.71751915193397,-20.1187314185766,2,
291,580,76.9920949239926,7154.62189827853,6776.57696612791,-15.8447362927063,3897.81163638592,2.33457417305269,22.8668876625775,-155.657306897876,40,56.4256986677729,56.4256986677729,43.1549863361929,0.834192287282876,8.63589743588081,8.75049452277437,-20.2046118598039,2,
292,582,76.9602828817433,7149.53993729483,6771.33683809674,-15.9679176143818,3884.41923682997,2.29779370920862,22.9272169462788,-155.544218075666,40,56.3140919166521,56.3140919166521,42.982346081719,0.834452065605587,8.66300579122777,8.78370942145118,-20.2910419596883,2,
293,584,76.9282222752059,7144.44163824331,6766.08044835239,-16.0932827831116,3871.03685429772,2.26076821071046,22.9873319212133,-155.431063138159,40,56.2053865634555,56.2053865634555,42.8120610079115,0.834720421337712,8.69031560238753,8.81716545577421,-20.3780261061347,2,
294,586,76.8959086037409,7139.32685251146,6760.8076430851,-16.2209480423112,3857.66474977856,2.22350198776016,23.0472350363952,-155.317842923576,40,56.0938126508347,56.0938126508347,42.6426205363271,0.834976849813101,8.71827153052968,8.85086419652352,-20.4655684768285,2,
295,588,76.8633376621306,7134.19534250881,6755.51818819985,-16.3505256526628,3844.30284178011,2.1859911307996,23.1069267691564,-155.204550305018,40,55.9854909433749,55.9854909433749,42.4755367351143,0.835241648761878,8.74643724353847,8.88480818838213,-20.5536756688244,2,
296,590,76.8305054944987,7129.0469067187,6750.21187566514,-16.4821473865345,3830.9504384222,2.148225981578,23.1664019382318,-155.091197961343,40,55.8785132144142,55.8785132144142,42.310401640083,0.835508938478752,8.77495152018844,8.91900204044313,-20.6423590007959,2,
297,592,76.7974080462577,7123.88133116144,6744.88848792007,-16.6157778398119,3817.60892752306,2.11021076110727,23.2256634341343,-154.977780000595,40,55.7724424780855,55.7724424780855,42.1471517552435,0.835778187830571,8.80384997779839,8.95344365853008,-20.7316143020725,2,
298,594,76.7640413792674,7118.69838486487,6739.5477911629,-16.751337941781,3804.2775990056,2.0719310447878,23.2847116111603,-154.864288491868,40,55.6674468527018,55.6674468527018,41.9857628021618,0.836048750164705,8.83313026269593,8.98813771782872,-20.8214530974311,2,
299,596,76.7304016904552,7113.49785391447,6734.18956844723,-16.888771360309,3790.95569437928,2.03338963465606,23.3435403573362,-154.750740986591,40,55.5638260329551,55.5638260329551,41.8263671332114,0.836321988118221,8.86278236706264,9.02308919992793,-20.9118876047049,2,
300,598,76.6964852684047,7108.27952177964,6728.8135996342,-17.0280428699398,3777.6450862173,1.99457646484446,23.4021555408731,-154.637126778325,40,55.461238281024,55.461238281024,41.6688571877788,0.836596968838439,8.89282632407035,9.05829437260082,-21.0029098567979,2,
301,600,76.6622885082448,7103.04314713294,6723.41964006956,-17.1690791728984,3764.34447439008,1.95549703722792,23.4605516856773,-154.523448323053,40,55.3597603216106,55.3597603216106,41.5132664229127,0.836873611998966,8.92327387615103,9.09376002302731,-21.0945363094561,2,
302,602,76.6278079468124,7097.7884979293,6718.00745435189,-17.3118145070421,3751.05434013357,1.9161344042559,23.518732904248,-154.409705278283,40,55.259451844777,55.259451844777,41.3596552747145,0.837152742456122,8.95412851779058,9.12948705741468,-21.1867697756792,2,
303,604,76.5930402495535,7092.51533179753,6712.57679657711,-17.456185541414,3737.77440758392,1.87649443960853,23.5766951576209,-154.295897298259,40,55.16035757375,55.16035757375,41.2079670368962,0.837433433937438,8.98539158973174,9.16547895309303,-21.2796190534356,2,
304,606,76.5579822021546,7087.22340707868,6707.12742132397,-17.6021330909657,3724.50482926839,1.83656767202687,23.6344386848164,-154.182033667463,40,55.0624778618665,55.0624778618665,41.0582532067733,0.837716292144777,9.01707203510672,9.20173776865463,-21.3730896521122,2,
305,608,76.5226307186112,7081.91247526429,6701.65907647197,-17.7495906521685,3711.24639765827,1.79635554673974,23.6919622762261,-154.068100524079,40,54.9655049835601,54.9655049835601,40.9103794429474,0.837999819769199,9.04919456978826,9.23826288776816,-21.4671808784701,2,
306,610,76.4869828808885,7076.58224967476,6696.1714718207,-17.8984612210047,3697.99790079643,1.75583893955003,23.7492677458474,-153.954113063533,40,54.8698048423529,54.8698048423529,40.7644549225676,0.838284930807944,9.08175035206547,9.27506136435676,-21.561909926744,2,
307,612,76.4510359052457,7071.23251561891,6690.66438920296,-18.0486914850799,3684.76057963639,1.71503144240851,23.8063538781201,-153.840057398373,40,54.7752343301354,54.7752343301354,40.6204635841519,0.838571684310337,9.11475005381174,9.31213170735735,-21.6572740186059,2,
308,614,76.4147871588953,7065.86299526893,6685.13754691835,-18.2001999379454,3671.53321983778,1.67391770681017,23.8632174355776,-153.725945754914,40,54.6820252123174,54.6820252123174,40.4784860122216,0.838860613907211,9.14819262232601,9.34948088035517,-21.7532901428028,2,
309,616,76.3782341422224,7060.47342412336,6679.5906762718,-18.3529290268975,3658.31705850691,1.63249302919466,23.91985733517,-153.611773019138,40,54.5899338735209,54.5899338735209,40.3384422050942,0.839151052546142,9.18209487920963,9.38710714039552,-21.8499550214798,2,
310,618,76.3413744982649,7055.06353084374,6674.02350218548,-18.5067949078484,3645.11166125138,1.59075179367794,23.9762816475733,-153.497536987343,40,54.4993575893347,54.4993575893347,40.200449959504,0.839444239298527,9.21643728789433,9.42501475121451,-21.9472793636855,2,
311,620,76.3042060022559,7049.63304828809,6668.43575298049,-18.6617487168551,3631.91637994856,1.54869527068617,24.0324780388691,-153.383247974738,40,54.4100502999174,54.4100502999174,40.0644589009134,0.839739230238807,9.25124799558238,9.46320887361396,-22.0452759731953,2,
312,622,76.2667265510168,7044.18170018394,6662.82714837467,-18.8177163963678,3618.73275068023,1.50630889229941,24.0884514311143,-153.268898948986,40,54.3219477019488,54.3219477019488,39.9304140022521,0.84003580334086,9.28652846600828,9.50168660228736,-22.1439388851291,2,
313,624,76.2289341919543,7038.70923978393,6657.19743806643,-18.9746309936218,3605.55985412812,1.46359549319217,24.1442038966111,-153.15448960814,40,54.2353139962313,54.2353139962313,39.7984260767914,0.840334887647147,9.32227066712684,9.54045419783727,-22.2432834422796,2,
314,626,76.1908270910857,7033.21533359232,6651.54628336298,-19.1324153735691,3592.39752441151,1.42054440627777,24.1997305475358,-153.040025536163,40,54.1501823890902,54.1501823890902,39.6685325325109,0.840636856741958,9.3584832188222,9.57951504596789,-22.3433184422221,2,
315,628,76.152403563627,7027.69972295866,6645.87342137968,-19.2910238783597,3579.24648385612,1.3771535692597,24.2550328765496,-152.925503537243,40,54.0661377816186,54.0661377816186,39.5405760507052,0.840939941336793,9.39519447999784,9.61886932186231,-22.4440450787088,2,
316,630,76.1136620563176,7022.16212102484,6640.17856152682,-19.4503606645894,3566.10633567837,1.33341695724874,24.3101074481278,-152.810926296461,40,53.9836284970646,53.9836284970646,39.4146873588849,0.841245517706657,9.43238170969591,9.6585214364718,-22.5454744760965,2,
317,632,76.0746011649547,7016.60224128464,6634.46141270647,-19.6103734392345,3552.97746513284,1.28932300238989,24.3649568872604,-152.696295505041,40,53.9025295518595,53.9025295518595,39.2908613371918,0.841553579924273,9.470057269379,9.69847283006479,-22.6476108350732,2,
318,634,76.0352196061229,7011.01979107747,6628.72167787312,-19.7709938985731,3539.85985605456,1.24487495018762,24.419580122067,-152.581607040371,40,53.8228261924696,53.8228261924697,39.1690908691752,0.841863963322992,9.50822799541326,9.73872650730444,-22.7504620232929,2,
319,636,75.9955162330978,7005.41447305119,6622.9590552324,-19.9321528757137,3526.75315978685,1.20006139096053,24.4739742708473,-152.46686557973,40,53.7445233193578,53.7445233193578,39.0493434420698,0.842176085012581,9.5468994084971,9.77928683875166,-22.8540391168518,2,
320,638,75.9554900446124,6999.78597938215,6617.17323262421,-20.0937761921846,3513.65791058153,1.15487504649703,24.5281434212127,-152.352068769027,40,53.6676801948346,53.6676801948347,38.9316477356744,0.842490425747135,9.5860707146084,9.82015470384273,-22.958345059996,2,
