step,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
115,570,83.6713452844163,7768.23230592912,32.0199831799646,5283.04714457367,72.2579850316714,-63.6976565520313,30,-50,0,0,-18.306850668295,0,1.12806881145122,
116,575,83.8341476665325,7763.35035225801,33.0845928264107,5247.13570066358,72.2568313568528,-64.8286713724835,30,-50,0,0,-18.4051441464839,0,1.12327454483114,
117,580,84.001855732277,7758.57634057174,33.9822100790707,5211.27533069599,72.2492392557865,-65.9584106779766,30,-50,0,0,-18.506100113196,0,1.11818970447721,
118,585,84.1736389409173,7753.9106773926,34.7146959777274,5175.46664326955,72.2352364073528,-67.086117611226,30,-50,0,0,-18.6097638108819,0,1.1128396155932,
119,590,84.3486773702176,7749.35325704766,35.2844727592883,5139.70955686339,72.214854150798,-68.2110120930956,30,-50,0,0,-18.7161687327437,0,1.10725004285443,
120,595,84.5261647299314,7744.90340553858,35.694512923349,5104.00492711883,72.1881340443339,-69.3323600203709,30,-50,0,0,-18.8253516716204,0,1.10145274826801,
121,600,84.705310646954,7740.56004276723,35.9482148645131,5068.35278833434,72.1551163130154,-70.4494251295467,30,-50,0,0,-18.9373532318994,0,1.09547935547999,
122,605,84.8853426904818,7736.3217035086,36.0493492320725,5032.75340217806,72.1158577519661,-71.5614923854564,30,-50,0,0,-19.0521898429593,0,1.08936120645938,
123,610,85.0655080342116,7732.18662685907,36.0019734389364,4997.20750464423,72.0704093382231,-72.667875167737,30,-50,0,0,-19.1699141680322,0,1.08313170472635,
124,615,85.2450748602599,7728.15274309055,35.8104309272445,4961.71505956366,72.0188381015116,-73.7679056144447,30,-50,0,0,-19.2905175164847,0,1.07683174583355,
125,620,85.4233337233616,7724.21768811317,35.4793240542847,4926.27677376891,71.9612093993137,-74.8609395927874,30,-50,0,0,-19.4140207484624,0,1.07049772653205,
126,625,85.5995987622077,7720.37882482097,35.01346558303,4890.89308342081,71.8975916596148,-75.9463661022287,30,-50,0,0,-19.5404902394006,0,1.0641675199683,
127,630,85.7732084885659,7716.63334681855,34.4177941254952,4855.56417657624,71.8280695999059,-77.0235970738576,30,-50,0,0,-19.6698997837804,0,1.05787709693914,
128,635,85.9435263820309,7712.978271487,33.6973470036214,4820.29117567179,71.7527144626108,-78.09208254602,30,-50,0,0,-19.8022557356752,0,1.05166182597227,
129,640,86.1099412603099,7709.41048462148,32.8572185841468,4785.07394341906,71.6716157270462,-79.1513020353842,30,-50,0,0,-19.9376020612983,0,1.045553714548,
130,645,86.2718674684688,7705.92676180845,31.90251853601,4749.91333714393,71.5848600593546,-80.2007644666375,30,-50,0,0,-20.0760158829709,0,1.03958385961892,
131,650,86.428744902486,7702.5237897202,30.8383554293785,4714.80994799012,71.4925379934466,-81.2400177261929,30,-50,0,0,-20.2174524629717,0,1.03378098334855,
132,655,86.5800389608685,7699.19818052039,29.6698076424394,4679.76428804749,71.3947453085044,-82.2686343394536,30,-50,0,0,-20.3619757927431,0,1.02817156217278,
133,660,86.725240140276,7695.94654726561,28.4018639651374,4644.77732638766,71.291573835551,-83.2862365169354,30,-50,0,0,-20.5096018763415,0,1.02278027878114,
134,665,86.8638638637699,7692.76542142161,27.0394721785707,4609.84917963233,71.1831256561157,-84.2924623309689,30,-50,0,0,-20.660362413673,0,1.01762882198859,
135,670,86.9954500439093,7689.65132460282,25.5874904923427,4574.98106756326,71.0694992182595,-85.2869971349677,30,-50,0,0,-20.814273476429,0,1.01273825135934,
136,675,87.1195626646671,7686.60075342789,24.0506858254562,4540.17348388663,70.9507968049071,-86.269548822016,30,-50,0,0,-20.9713727156997,0,1.00812626627542,
137,680,87.2357892249571,7683.61024001637,22.4336988675734,4505.42741065871,70.8271228211593,-87.2398676202659,30,-50,0,0,-21.1316951655957,0,1.00381016411024,
138,685,87.3437402487174,7680.67626864925,20.7410974478699,4470.74368620536,70.6985761531459,-88.1977309054894,30,-50,0,0,-21.2952745716493,0,0.999804036331636,
139,690,87.4430487965597,7677.79534185507,18.9773293469747,4436.12279697596,70.5652650711714,-89.1429424770442,30,-50,0,0,-21.4621317149523,0,0.996122687270759,
140,695,87.5333699271418,7674.963958346,17.1467458396324,4401.56606992229,70.427294299663,-90.0753441499135,30,-50,0,0,-21.6323064273536,0,0.992776807082636,
141,700,87.6143802059265,7672.1786216922,15.2535986604287,4367.07435800183,70.2847656984601,-90.9948008256527,30,-50,0,0,-21.8058475857093,0,0.98977858833982,
142,705,87.6857772136368,7669.4358273595,13.3020446828272,4332.64844078519,70.1377902172186,-91.9012050560277,30,-50,0,0,-21.9827865616532,0,0.987137508715249,
143,710,87.747279276263,7666.73194185081,11.2962248826107,4298.28991032772,69.9864631233492,-92.7944795779948,30,-50,0,0,-22.1631997095827,0,0.984863280837738,
144,715,87.79862472599,7664.06368791035,9.24000493372785,4263.99899331709,69.8308958436027,-93.6745670630783,30,-50,0,0,-22.34706589874,0,0.982964159494728,
145,720,87.8395715538301,7661.42740323459,7.1373803270634,4229.77751300291,69.6711881299144,-94.5414349027745,30,-50,0,0,-22.5344750805104,0,0.981448210337494,
146,725,87.8698974083457,7658.81952228482,4.9922235769111,4195.62635842241,69.5074437563834,-95.3950744238195,30,-50,0,0,-22.7254639571699,0,0.98032125898972,
147,730,87.8893991802046,7656.23644789678,2.80835962560599,4161.54685350633,69.3397648898718,-96.2354951696925,30,-50,0,0,-22.9200799070924,0,0.979591967838053,
148,735,87.8978927950477,7653.67453944654,0.589581313614843,4127.54038134894,69.1682469444668,-97.0627281491415,30,-50,0,0,-23.1183769201827,0,0.979265674795194,
149,740,87.8952130988669,7651.13009685731,-1.66033602534048,4093.60781133228,68.9929939397761,-97.8768206901747,30,-50,0,0,-23.3204091340992,0,0.979347074782303,
150,745,87.8812138227942,7648.59932986958,-3.93761036625418,4059.75101326624,68.8141002743646,-98.6778366662315,30,-50,0,0,-23.5262211303169,0,0.979842233518831,
151,750,87.8557675051587,7646.07847942248,-6.23849675497848,4025.97115083459,68.631661924412,-99.4658554768965,30,-50,0,0,-23.7358718892645,0,0.980755895084608,
152,755,87.818765584277,7643.56358629126,-8.55917926624656,3992.269720947,68.4457756332109,-100.240971741061,30,-50,0,0,-23.9494168357231,0,0.982093663158862,
153,760,87.7701186160557,7641.05063418144,-10.8958226071198,3958.64848092184,68.2565280411994,-101.003289952223,30,-50,0,0,-24.1669179397717,0,0.983858486382024,
154,765,87.709756486671,7638.53548327356,-13.244528185112,3925.10848780204,68.0640172666507,-101.752928353327,30,-50,0,0,-24.3884273412411,0,0.986054599934519,
155,770,87.6376287229508,7636.0138740935,-15.6013326412295,3891.65209444796,67.8683281999802,-102.490015248589,30,-50,0,0,-24.614012559672,0,0.988683942545278,
156,775,87.5537049201746,7633.48139337511,-17.9621703247204,3858.28060769592,67.6695494118832,-103.214686365022,30,-50,0,0,-24.8437315576009,0,0.991750731792488,
157,780,87.4579752131747,7630.93349378516,-20.3228867281954,3824.99596895114,67.4677626622845,-103.927087364033,30,-50,0,0,-25.0776437735958,0,0.995255662038368,
158,785,87.3504509282764,7628.36538577036,-22.6791571522724,3791.79965427042,67.2630587811727,-104.627370852139,30,-50,0,0,-25.3158099312936,0,0.999199386097564,
159,790,87.2311652977588,7625.77213658674,-25.0265391024397,3758.69431279506,67.0555115014358,-105.315694907702,30,-50,0,0,-25.5582908160435,0,1.00358255942629,
160,795,87.1001741894009,7623.14859012031,-27.3604169262275,3725.68113972095,66.8452064857008,-105.992222434183,30,-50,0,0,-25.8051513823044,0,1.00840122428469,
161,800,86.9575570270065,7620.48934655279,-29.6759809184443,3692.76280974047,66.6322158999992,-106.657122468892,30,-50,0,0,-26.0564525059272,0,1.01365553528584,
162,805,86.8034178051539,7617.78874889276,-31.9682067282405,3659.94085481986,66.4166218445405,-107.310567044065,30,-50,0,0,-26.3122556412964,0,1.0193365872955,
163,810,86.6378862054441,7615.04086587586,-34.2318423872588,3627.21811041227,66.1984927694258,-107.952729541898,30,-50,0,0,-26.572616479261,0,1.02543742914847,
164,815,86.461118773981,7612.23947088231,-36.461387528148,3594.59629291105,65.9779053406,-108.583787085075,30,-50,0,0,-26.8376399871095,0,1.03194476781982,
165,820,86.2733002298633,7609.37802079038,-38.6510742362785,3562.0782192145,65.754924749187,-109.203919174965,30,-50,0,0,-27.1073267070207,0,1.03884633248858,
166,825,86.0746448428258,7606.44962030007,-40.7948438790773,3529.66576419301,65.529624188301,-109.813304119959,30,-50,0,0,-27.3817726513111,0,1.04612065032884,
167,830,85.8653979056915,7603.44701846588,-42.8863448746891,3497.36194714465,65.3020715771112,-110.412121948292,30,-50,0,0,-27.6610258088266,0,1.05374166285384,
168,835,85.6458372334419,7600.36259748419,-44.9189304320622,3465.16948632627,65.0723230842955,-111.000551546895,30,-50,0,0,-27.9451443827018,0,1.06168584576903,
