mode,time,alt,speed,mach,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
1,85663.8141908357,70.8488373923423,6307.53124126421,20.9270953723581,-46.9554862727801,2740.27825065065,59.2370007498546,-118.20622975072,37.2483728914385,-65.0322483207953,2740.27825065065,-0.666269387982538,-18.0021960953745,55.1253680107741,1.00594526537751,
1,85667.2141908364,70.6878729190258,6285.46790218035,20.8455190374707,-47.7235777675189,2720.13810136297,59.0612413393115,-118.349045897993,37.0419688920934,-64.9567569985264,2720.13810136297,-4.34119557448139,-17.9343455433076,55.0960782553986,1.01378050829748,
1,85670.6141908371,70.5243842765372,6263.25909414464,20.76342790267,-48.4400958963508,2700.06038524244,58.8856914904415,-118.488739611591,36.7710521815964,-64.8577855914225,2700.06038524244,-4.80508125805272,-17.8631002983767,55.0668384569531,1.02118528244046,
1,85674.0141908378,70.3585408445355,6240.9346917929,20.68093487638,-49.1050963284507,2680.04516246303,58.7103618200091,-118.625347822205,36.5807381823586,-64.7634244203374,2680.04516246303,-6.3831013400677,-17.7885056313761,55.0271474782524,1.02632301318547,
1,85677.4141908385,70.1905575898513,6218.40783911362,20.5977377978144,-49.6989987569065,2660.09264484393,58.5352642253855,-118.758903490333,36.3377884191751,-64.6588489617238,2660.09264484393,-2.15003297677322,-17.7101032878896,55.0180044416602,1.04239700892109,
1,85680.8141908392,70.0206426672637,6195.77995935818,20.5141574113452,-50.2421944638877,2640.20300900443,58.360410002915,-118.889439561574,36.1209964663572,-64.5975663923745,2640.20300900443,-3.63775991965622,-17.6281253913805,54.9948651818988,1.05101749675655,
1,85684.2141908399,69.8489965842264,6172.95233344791,20.4298650465461,-50.7178628982324,2620.37642438223,58.1858105822362,-119.016987480722,35.8676342637845,-64.5140189159065,2620.37642438223,-4.3681969713225,-17.5421182187975,54.9680152658151,1.06191948365436,
1,85687.6141908406,69.6758282712167,6149.99837566619,20.3450948617691,-51.1366415087957,2600.6130676705,58.0114771231746,-119.141578203171,35.6620108053739,-64.4313872478725,2600.6130676705,-5.17305161481181,-17.4522800896158,54.9362625880996,1.07130330117811,
1,85691.0141908412,69.5013725035908,6126.8406370848,20.2595729085807,-51.4725953966564,2580.91312360939,57.8374210567496,-119.263241013639,35.4358405864849,-64.3346744041987,2580.91312360939,-5.7788956759041,-17.3581769698079,54.9010546457551,1.07418355324771,
1,85694.3941908419,69.3269125100477,6103.72429400522,20.1741566509325,-51.7470874778077,2561.2767886668,57.663653594359,-119.382005028389,35.1948409164649,-64.2477482526352,2561.2767886668,-3.47949204021688,-17.2601369083067,54.8822065790743,1.09317176821346,
1,85697.8141908426,69.1495851748008,6080.12029292777,20.086943672739,-51.9405200157623,2541.7042156652,57.4901857719303,-119.497898816975,34.992634764287,-64.1651273535072,2541.7042156652,-6.43822032686421,-17.157665119431,54.8409666145078,1.09640583744256,
1,85701.1941908433,68.9737982030045,6056.67474275437,20.0002398195141,-52.0658451547595,2522.19566492972,57.3170293365845,-119.610949129047,34.7254299560515,-64.0729797319256,2522.19566492972,-4.56028701572086,-17.0509947996385,54.8152618923935,1.11472102727284,
1,85704.614190844,68.7956390013667,6032.76272117572,19.9118044305445,-52.1087703215026,2502.751269626,57.1441949762939,-119.721183846339,34.5245816051185,-63.9782966191889,2502.751269626,-5.38429742372546,-16.9398084970909,54.7822290398443,1.11795556271407,
1,85707.9941908447,68.6195457101734,6009.00678058913,19.8233493539955,-52.0801458647721,2483.37128068848,56.9716942997307,-119.828628580842,34.2446404566948,-63.8891232573907,2483.37128068848,-8.09086543472768,-16.8242445227696,54.7312956989914,1.12739658038233,
1,85711.3941908454,68.442640385366,5984.95767859001,19.7348238087661,-51.9688521736807,2464.05580294559,56.7995376583028,-119.933310935427,34.0375873769687,-63.7724718473926,2464.05580294559,-7.83252446573897,-16.7041863286474,54.6845285001107,1.1297430751513,
1,85714.7941908461,68.266253959869,5960.8038922637,19.645299658006,-51.7797260506673,2444.80504864311,56.6287457286593,-120.034665147895,33.7592799847681,-63.6655520597011,2444.80504864311,-5.99499125473903,-16.5797897130617,54.6501799054152,1.15091443222971,
1,85718.1941908468,68.0906500241598,5936.49881709251,19.5551907557399,-51.5054812657814,2425.61909687684,56.4573073326351,-120.133917852283,33.5538215229275,-63.5716599508723,2425.61909687684,-5.89220689850526,-16.4507996911611,54.6149173561032,1.15427273737897,
1,85721.5941908475,67.9160869779773,5912.09466297026,19.4646412922876,-51.1682646041381,2406.49818056181,56.2852402132415,-120.231046553519,33.279076415968,-63.4682827306327,2406.49818056181,-6.7998581526017,-16.3173485015443,54.5733173384341,1.17371457756212,
1,85724.9941908482,67.7428019838892,5887.54586931057,19.373530215205,-50.7512512295359,2387.44239341876,56.1155698031147,-120.324941819069,33.0465639064741,-63.3461149003957,2387.44239341876,-6.5869399092262,-16.1792481459694,54.533983568017,1.17524394877582,
1,85728.3941908489,67.571054671512,5862.93999224326,19.2821306594751,-50.2699476480606,2368.45192444326,55.9452914573378,-120.415676165143,32.77740063418,-63.2414519947392,2368.45192444326,-8.05664223021176,-16.0368473206096,54.4843469184704,1.18516420168078,
1,85731.7941908496,67.4010612817463,5838.2208544003,19.1903039412407,-49.7129441778536,2349.52679345092,55.7754195287466,-120.504350982859,32.5524721922541,-63.1074234242243,2349.52679345092,-4.82615497952384,-15.8899341417298,54.4582404185198,1.19980739941872,
1,85735.1941908502,67.2330681616934,5813.45836174717,19.0982594405031,-49.1016609697155,2330.66715652271,55.6059643417442,-120.590447916341,32.2922733595853,-63.0135224555031,2330.66715652271,-8.31183901818167,-15.7387806900441,54.4052937808478,1.21100888300668,
1,85738.5941908509,67.0672713066488,5788.57811402557,19.0057882561492,-48.4160136681433,2311.87306839204,55.4369352960196,-120.673994141534,32.0605057466497,-62.8629271057164,2311.87306839204,-5.93252754104515,-15.5830474280155,54.3717980080809,1.22266015845273,
1,85741.9941908516,66.9039156553224,5763.63037488635,18.9130698739606,-47.6648423052816,2293.1447041754,55.2683427237162,-120.755015828353,31.8471906864093,-62.7519899096553,2293.1447041754,-8.03581563373245,-15.42302716447,54.3217272718442,1.22390544617025,
1,85745.3941908523,66.7431862747595,5738.68554832916,18.8203354548128,-46.8845285122861,2274.48215342383,55.1001960410116,-120.833540138212,31.4960718206026,-62.6410598753141,2274.48215342383,-11.9698501987937,-15.2589592191964,54.2464369636829,1.23491981434739,
1,85748.794190853,66.5851645822013,5713.75426066241,18.7276613403907,-46.0588069907436,2255.88522333296,54.9325020158274,-120.909599234795,31.2418661933789,-62.4584303640893,2255.88522333296,-5.75065021417868,-15.091251666022,54.2174205917949,1.2523281027817,
1,85752.1941908537,66.430037770397,5688.80093420541,18.6349566552721,-45.1794753852345,2237.35390535922,54.7652690792745,-120.983222956092,31.0920562157137,-62.3194411780623,2237.35390535922,-6.67556539503539,-14.9196392531974,54.1765510977947,1.2589332067416,
1,85755.5941908544,66.2780103501529,5663.79126121187,18.5421025473335,-44.2465712507816,2218.88835773577,54.5985069909585,-121.054437461637,30.8162398719996,-62.1880972775842,2218.88835773577,-8.29191017203766,-14.7437085450554,54.1253734501949,1.27210955032838,
1,85758.9941908551,66.1291813579807,5638.80047040909,18.4493941206488,-43.2911027810803,2200.48854051018,54.4322235122975,-121.12327268713,30.6093391906723,-62.0467876764639,2200.48854051018,-7.85139705031088,-14.5641329570233,54.0786537559415,1.27016533505896,
1,85762.4341908558,65.981907284555,5613.68490849395,18.3561944561105,-42.3542202386443,2182.15440899498,54.2644784490044,-121.190527963028,30.1448063186691,-61.9054100977468,2182.15440899498,-0.0343546344170136,-14.3818182170662,54.085264816287,1.29831149094427,
1,85765.8741908565,65.8378334777895,5588.57554430027,18.2631787364966,-41.3928980223916,2163.88541154161,54.097234071108,-121.255418941511,30.1207882447252,-61.7661762286036,2163.88541154161,-0.671541776022423,-14.1960743951495,54.0806798791703,1.29404177087923,
1,85769.2741908572,65.6987524307091,5563.76961111152,18.1713438325636,-40.435295682769,2145.68187521959,53.932437278855,-121.317256239152,29.7560426024952,-61.6494846306051,2145.68187521959,-13.4328012908686,-14.0063979998589,53.9888231365613,1.31042571756392,
1,85772.7141908579,65.5612109135874,5538.92967609266,18.0793988799772,-39.5392163707438,2127.54340901664,53.7662140694618,-121.377533492649,29.4557566550181,-61.4616394125814,2127.54340901664,0.635156389039366,-13.8151342817272,54.0049026426371,1.33909455969526,
1,85776.1341908586,65.4274741739314,5514.36233727141,17.9885356983879,-38.6758544326616,2109.4695515326,53.6014714952389,-121.435218630027,29.2372520678148,-61.3239388953602,2109.4695515326,-1.29845733019442,-13.6214650959663,53.995415746271,1.34298070800096,
1,85779.5141908593,65.2981753643192,5490.14837228949,17.8990803171421,-37.8384441621569,2091.46013793962,53.4391652099036,-121.490065880051,29.0341400764952,-61.1866766989004,2091.46013793962,-10.5746276757839,-13.4249274180308,53.923734692929,1.34246753987368,
1,85782.91419086,65.1708682111204,5466.03352273913,17.8100018404547,-37.0650847421341,2073.51496140933,53.276414159583,-121.543102327858,28.8341155627099,-60.9916756840677,2073.51496140933,-15.8588390402826,-13.2266639439976,53.823919119249,1.35540148210812,
1,85786.3541908607,65.0447959774798,5441.65243275413,17.7200527654104,-36.2457345073157,2055.63366970042,53.1122787768422,-121.594618759889,28.555021433509,-60.7459541589895,2055.63366970042,-6.07387633224266,-13.0254957856385,53.7960092589643,1.36643248974653,
1,85789.8141908614,64.9206898838961,5417.40111147959,17.6306142325335,-35.5050972747883,2036.03775237855,52.9477312183325,-121.644297179084,28.3438274982829,-60.609584688516,2036.03775237855,-4.13638152749763,-12.8028139702284,53.7728905266453,1.38311371845765,
1,85793.2541908621,64.7997766196849,5393.41291486443,17.5422253568845,-34.8048147036548,2018.28970736797,52.7846770266064,-121.691599923186,28.1317820036039,-60.438415985747,2018.28970736797,-9.01642812930572,-12.5979860133523,53.7145850211446,1.37994568292184,
1,85796.6741908628,64.6818945742892,5369.67801798724,17.4548236914893,-34.1398303625243,2000.60472853139,52.6231113576355,-121.736596434535,27.8997007507701,-60.2586516416884,2000.60472853139,-4.77118746663655,-12.3908391031731,53.6896817916621,1.39065778977841,
1,85800.0941908635,64.5662345051942,5346.02219519928,17.367883199062,-33.4867543300441,1982.98261614011,52.4620888390739,-121.779600565698,27.8885243724866,-60.1030808321071,1982.98261614011,-5.06739668640034,-12.1811011578864,53.6590175788949,1.39362868726016,
1,85803.5141908642,64.4529875231292,5322.15512111346,17.2804108759868,-32.7273621528193,1965.42375819162,52.3016194902025,-121.820633916828,27.9269965626298,-59.9530783868045,1965.42375819162,-6.16349099685044,-11.9663048075011,53.6210751466767,1.38479561188751,
1,85806.8941908649,64.3437767259581,5298.3667228836,17.1936068235803,-31.8885395353822,1947.92888612394,52.1435832436487,-121.859266476191,27.9626641979228,-59.8509788702777,1947.92888612394,-9.78105222535169,-11.7463132809191,53.5591779801639,1.39174844319161,
1,85810.3141908656,64.2362937340159,5274.11592048773,17.1055217569408,-30.9648230124028,1930.49870171751,51.9842520545339,-121.896428916902,27.971088906924,-59.7166791846503,1930.49870171751,-2.8867645393068,-11.5213183532621,53.547905013704,1.3872652062739,
1,85813.7341908662,64.1320878079534,5249.63021061697,17.0170657380422,-29.9521586648029,1913.13384479042,51.8255115249902,-121.93167035481,28.064053768193,-59.6105637788116,1913.13384479042,-0.635360700528054,-11.2907803081445,53.5460677651485,1.38931440036161,
1,85817.1541908669,64.0313087656619,5225.18880549422,16.9290792113241,-29.002308881946,1895.83504770499,51.6673740029883,-121.965007857427,27.9203139425023,-59.5410919868999,1895.83504770499,1.23986463601182,-11.0566077046617,53.55515188747,1.39618889448384,
1,85820.5741908676,63.9337677470306,5200.6607467876,16.8412010030669,-28.0409126127252,1878.60236643482,51.5098455805583,-121.996468622981,27.9404704234886,-59.4192870743565,1878.60236643482,-1.70032873731225,-10.8183219627147,53.5423707980525,1.38409124477767,
1,85823.9941908683,63.8395486803949,5176.02556567158,16.7533441507173,-27.0567757272058,1861.43635338412,51.3529369155645,-122.026073204118,27.9653498150787,-59.2889755624857,1861.43635338412,0.974290269475205,-10.5755223666559,53.5505626966924,1.38932771757732,
1,85827.414190869,63.748751702955,5151.26059508678,16.6654386566182,-26.0429158312625,1844.33757640657,51.1966586638735,-122.053841707591,28.0070819151784,-59.1786030652172,1844.33757640657,-1.54018180883941,-10.3279976897998,53.5391159285781,1.37715540228644,
1,85830.8341908697,63.6614454616914,5126.4069164574,16.57761431797,-25.0211111020056,1827.30663953993,51.0410215659594,-122.079794291397,28.0124806962938,-59.0666929691682,1827.30663953993,0.725552686748188,-10.0760267186248,53.5454567310978,1.38841583193899,
1,85834.2541908704,63.5776237140186,5101.45857925245,16.4898616721144,-24.0047493102907,1810.34404446499,50.8860352703323,-122.103952989268,28.0297034769743,-58.9629053163424,1810.34404446499,-2.64568851155718,-9.81966140233514,53.5266253709078,1.38230114213361,
1,85837.6541908711,63.4976194056077,5076.77739252709,16.4033154642543,-23.0994634671232,1793.45024380386,50.731708272223,-122.126341888382,27.747959396413,-58.8391336235487,1793.45024380386,-3.86722477319017,-9.56049721435572,53.5023441961556,1.37832017415749,
1,85841.0741908718,63.4199229249917,5052.18498757092,16.3174052983159,-22.314209590456,1776.62470918637,50.578039225093,-122.1469995204,28.0269319135216,-58.6495362183001,1776.62470918637,2.01918708977882,-9.30035340661862,53.5196228378713,1.37735811275131,
1,85844.4941908725,63.3453274895987,5027.09354281119,16.2301824886822,-21.3121709599998,1758.19647099287,50.4232569451722,-122.166151844287,28.0630077261977,-58.5007539233416,1758.19647099287,-2.14295089437292,-9.00520678048315,53.5031141342741,1.37381536949491,
1,85847.9541908732,63.2730409961492,5002.05127877561,16.1433126791656,-20.537553797754,1741.51693056627,50.2718391600849,-122.183377653146,27.7401955310324,-58.4449637368063,1741.51693056627,-2.00146340486026,-8.73604922746968,53.4912294656778,1.37906696232981,
1,85851.3741908739,63.2039217017554,4977.41708861479,16.0581635263328,-19.8663033643736,1724.90654349349,50.1193227732404,-122.198948109146,27.9535933426702,-58.2501603556318,1724.90654349349,2.80132759109006,-8.46419007591912,53.5122017008732,1.38812339954484,
1,85854.7941908746,63.1374113386963,4952.38083012056,15.971997890377,-19.0243272131161,1708.3662981709,49.9683875130129,-122.212877793479,28.1280631119609,-58.1237096363708,1708.3662981709,1.24846817257617,-8.18512020944047,53.5183303525242,1.37784778602403,
1,85858.2141908753,63.0736254092194,4927.44819317485,15.8863928181702,-18.3169553806562,1691.89716528976,49.8181572209321,-122.225183758502,27.9404921355851,-58.0543997998789,1691.89716528976,-0.404974190700841,-7.90330456895982,53.5144501193424,1.37856999960121,
1,85861.634190876,63.0118045510212,4902.92971042255,15.801835434894,-17.8772186650322,1675.49867811985,49.6686301059987,-122.235902351016,27.7310613217807,-57.9003979581369,1675.49867811985,-1.15616125316637,-7.62157455979708,53.5068542158038,1.37992940133743,
1,85865.0541908767,62.9513671164615,4878.38124720086,15.7184087359194,-17.4376177695281,1659.17032350238,49.5198044157099,-122.245069123086,28.0663415755988,-57.6942777948524,1659.17032350238,2.09310564890575,-7.3363205090744,53.5222630838213,1.37821532865701,
1,85868.4941908774,62.8923754498186,4853.36137266833,15.6330942544831,-16.8805477045434,1642.91336375528,49.3716958189284,-122.252695926602,28.0830131482218,-57.5957570423249,1642.91336375528,-3.5518367767304,-7.0443080952524,53.4960003592798,1.36233689869776,
1,85871.8941908781,62.8356789315185,4828.83109736494,15.5495627556563,-16.5046004136935,1626.72836934291,49.2243117529757,-122.258805267989,27.9257722839067,-57.4856534225665,1626.72836934291,-3.20298156037506,-6.75033134963997,53.4770902833436,1.36353072387821,
1,85875.3141908788,62.7794797874801,4804.6074145014,15.4670832270733,-16.4003528326036,1610.61481270049,49.0776487860735,-122.263433485028,27.7310047921835,-57.3064453283367,1610.61481270049,0.937380263158047,-6.45687439059943,53.4863464612583,1.37700892397108,
1,85878.7341908795,62.7235810998827,4780.28835983916,15.3844508599057,-16.2567272600714,1594.57216798555,48.9317048169151,-122.266614108854,28.1290112455087,-57.1235750309631,1594.57216798555,0.0762641235799038,-6.15929521968495,53.4860486809652,1.36072789179203,
1,85882.1341908802,62.6687564479383,4755.80485041346,15.3013491935825,-16.0174656009319,1578.60186315089,48.7881905577096,-122.268343974589,28.076018919273,-57.0151510700937,1578.60186315089,-8.47753654069152,-5.85465807538359,53.4276359905482,1.35959699978837,
1,85885.5141908809,62.6147271319386,4731.79424553457,15.2198249397174,-16.0051172463836,1562.70433936775,48.6453995057244,-122.268692040413,27.7747607237136,-56.8745102983762,1562.70433936775,-10.3053281108857,-5.54915443428393,53.364181721673,1.35723394434422,
1,85888.9141908816,62.5599530388229,4708.04982182689,15.1391802857486,-16.217504237078,1546.87865137492,48.502485231378,-122.267686403311,27.846067663024,-56.6381533152809,1546.87865137492,2.21626031515552,-5.24409445094665,53.3885277439376,1.36978035211679,
1,85892.3341908823,62.5044105874542,4683.7811765967,15.0568607484359,-16.2459321909456,1531.12508767191,48.3594661715343,-122.265324661467,28.1485164653112,-56.4950907232667,1531.12508767191,0.423874194536666,-4.93183759347887,53.3894987205783,1.36228757794601,
1,85895.754190883,62.4487168768803,4659.53297015858,14.9745630266474,-16.3600014433961,1515.44502771988,48.217199349653,-122.261619826766,28.0186424141444,-56.4269627323588,1515.44502771988,-3.20995451738327,-4.6152069676733,53.3670514244291,1.34543445852869,
1,85899.1541908837,62.3925878863093,4635.74850737608,14.8937258094438,-16.7024166084547,1499.83833708442,48.076509219782,-122.25663307025,27.7780757179629,-56.2800234314679,1499.83833708442,-9.03583198030969,-4.29739960065624,53.307695952434,1.36449779339963,
1,85902.5541908843,62.334909392111,4612.29522382035,14.813903789694,-17.2250641921895,1484.30424538623,47.9365548105661,-122.250380211001,27.8677902263784,-56.054489786034,1484.30424538623,1.15225448889373,-3.97902153778327,53.3235989674265,1.35466697390164,
1,85905.974190885,62.2754108624356,4588.31239718178,14.7322942129635,-17.5571326597089,1468.84321789209,47.796526240486,-122.242831413433,28.1323925294261,-55.9205631982104,1468.84321789209,-0.510015596699077,-3.65293307741246,53.3190807421926,1.34929510918085,
1,85909.3941908857,62.2146844228599,4564.40066454192,14.6507739338145,-17.9970567017352,1453.45661764004,47.6572619569179,-122.2340306253,27.9042434077913,-55.8507844430532,1453.45661764004,-2.54774913880647,-3.32250681349879,53.3020067617969,1.35795525211061,
1,85912.8141908864,62.1519118789611,4540.98260585872,14.5707089504586,-18.7417913956664,1438.14393418596,47.5187561185595,-122.224008086908,27.7644465602564,-55.7074883768648,1438.14393418596,0.323800826738989,-2.99220820103032,53.3064684702354,1.35755217375991,
1,85916.2341908871,62.0866470409082,4517.36694779612,14.4899232578484,-19.3870821712378,1422.90478240548,47.3810068732513,-122.212789004732,28.1631402275912,-55.5415486001673,1421.38497583893,1.54032164046771,-2.62182773326928,53.3167775235988,1.35236174745976,
1,85919.6941908878,62.0185970750228,4493.26181365886,14.4073111354063,-19.9775976547885,1406.22853209077,47.2416342217048,-122.200151144545,28.0456471131073,-55.4599293609095,1406.22853209077,-4.78203947573456,-2.27773263040967,53.2825393559418,1.33391160478071,
1,85923.1141908885,61.9489790933412,4469.73221412948,14.3264305955314,-20.7731259125601,1391.14758017919,47.1062402480674,-122.186634128027,27.8116190005125,-55.3420833598152,1391.14758017919,-3.21969408656014,-1.93150244196763,53.2645758261527,1.34115398702443,
1,85926.5341908892,61.8762532520723,4446.54117566037,14.2464563579259,-21.7589986957593,1376.14147013373,46.970815444099,-122.171899846585,27.8361594369917,-55.1663713138728,1376.14147013373,0.713524480012666,-1.5835506794468,53.2723071647571,1.34906272128986,
1,85929.9541908899,61.8004570812136,4422.96064709403,14.1650769690909,-22.539219540911,1361.21074641051,46.8361637956212,-122.156040372439,28.1365829734894,-55.037071379409,1361.21074641051,-2.53726589839016,-1.22664269349919,53.25423199886,1.33779848083142,
1,85933.3741908906,61.7220492491061,4399.34629565183,14.0833639004629,-23.3371881846923,1346.35701553813,46.7023000944841,-122.139062007501,28.0147957841681,-54.9525688916583,1346.35701553813,-2.65263662070038,-0.863625802755035,53.2382149767478,1.33538968188122,
1,85936.7741908913,61.6410947494814,4376.18597876616,14.0029136839871,-24.3353339991627,1331.58037139866,46.5699998398935,-122.121094218257,27.7058211780278,-54.8394994040077,1331.58037139866,-9.70574790564547,-0.49809234447671,53.1737571558285,1.34604219252778,
1,85940.174190892,61.55648557573,4353.21037720106,13.922891737813,-25.4090674886727,1316.88017762372,46.4384707518867,-122.102066802607,27.9435352739011,-54.6226506681024,1316.88017762372,1.31509246574456,-0.128880296833087,53.1913719815369,1.33691509591782,
1,85943.5941908927,61.468207314074,4329.57423414222,13.8405220006502,-26.2046480983705,1302.25778464855,46.3069586238114,-122.081865915585,28.1333670778661,-54.5234205008855,1302.25778464855,-2.5139637154914,0.251371010334426,53.172929378033,1.32967423468639,
1,85947.0141908934,61.3770707632927,4306.1449386954,13.7585585043832,-27.1414370028301,1287.71470936496,46.1762517782178,-122.060608590415,27.8105023049888,-54.451027874332,1287.71470936496,-3.55894175419735,0.636218639543667,53.1506590801056,1.34581507975225,
1,85950.4341908941,61.2824498176612,4282.89249276923,13.6770186073476,-28.1751610627401,1273.25043527508,46.0463435371275,-122.038317576105,27.9499236633087,-54.3143948682027,1273.25043527508,0.465567976206557,1.02556932642252,53.1569827596555,1.33709665628206,
1,85953.8541908948,61.1845642359704,4259.34486342711,13.5943292310993,-29.0652135001473,1258.86608700611,45.9172435953417,-122.015003235484,27.9970399026856,-54.1963141570864,1258.86608700611,-0.815381509779854,1.42406934578655,53.1509668306971,1.33551749132281,
1,85957.2741908955,61.0835765823871,4235.87533896108,13.5116942833809,-30.0004359773635,1244.56278690918,45.7889599800695,-121.990676338734,27.9403637504691,-54.1142505294848,1244.56278690918,0.429249160839163,1.82901573141176,53.1546341069519,1.33961548538486,
1,85960.6941908962,60.9794069719249,4212.33625453015,13.4286773720381,-30.9135906434602,1230.34112751965,45.6614963241543,-121.965350415938,27.9815292888241,-54.0101814306177,1230.34112751965,1.4692626551664,2.2415738363676,53.1643619754216,1.33446414012653,
1,85964.1141908969,60.8721759234779,4188.72795114612,13.345265512974,-31.7963894510346,1216.20217813558,45.5348603030234,-121.939036100213,27.9760841075651,-53.9205631408691,1216.20217813558,0.915155699725119,2.66217268603711,53.1693668508872,1.3428439280806,
1,85967.5341908976,60.7619528821148,4165.07568006332,13.2615621460024,-32.6607161671915,1202.14689715972,45.4090581891686,-121.911744576656,27.9769912071716,-53.8295183772518,1202.14689715972,1.84857164762798,3.09079569343531,53.181277066692,1.34484407452909,
1,85970.9541908983,60.6488215959454,4141.36060299135,13.1775153662542,-33.4966225916998,1188.1762907271,45.2840965292356,-121.883486712956,27.9776427110857,-53.7412836904598,1188.1762907271,2.8071718599183,3.52788074967066,53.1989609752306,1.34373721606146,
1,85974.374190899,60.5328810818624,4117.58115541495,13.0931320286324,-34.3026533378968,1174.2914285352,45.159982181457,-121.854272882102,27.9799525783312,-53.6611890565363,1174.2914285352,3.87075237470708,3.97370483286393,53.2231184548425,1.33902895425152,
1,85977.8341908997,60.4128403201988,4093.44508221915,13.007392431803,-35.0823830391496,1159.11847248771,45.0352857608387,-121.823754712841,27.9820187659378,-53.587376172179,1159.11847248771,3.3830985595248,4.47471572727659,53.2429892796951,1.34762788172495,
1,85981.2541909004,60.2915964195961,4069.51598669813,12.9223093305567,-35.8176593595157,1145.41743594871,44.9128978598227,-121.792647528183,27.9784540726986,-53.5105599415243,1145.41743594871,5.47408323241007,4.94005451297262,53.2776467715802,1.34256664990792,
1,85984.6741909011,60.1678928914825,4045.50874686278,12.8368876653547,-36.5190850256172,1131.80581966564,44.7913792199709,-121.760613512534,27.9804366954719,-53.4470539453928,1131.80581966564,5.03576085483337,5.41519611516806,53.3074768433956,1.3519316761467,
1,85988.0941909018,60.04186389561,4021.41216682582,12.7511058384955,-37.1769861145111,1118.28493481331,44.6707376544443,-121.727661688275,27.980471737519,-53.3794808154618,1118.28493481331,5.57446299230082,5.90052784747179,53.3413961670839,1.34646741947126,
1,85991.5141909025,59.9136587311923,3997.22973094297,12.6649938907855,-37.791314737647,1104.85614812628,44.5509810558075,-121.693801014131,27.9775843612926,-53.3154382543011,1104.85614812628,5.28362334909843,6.39630207783718,53.3728427846845,1.35594402876697,
1,85994.9341909032,59.7833717132844,3973.08251915624,12.5789458552201,-38.4063541163861,1091.52073112563,44.4321159609125,-121.659040873179,27.9176157649227,-53.2478222603124,1091.52073112563,6.8112367951087,6.90194921689639,53.4150502172497,1.35367225438234,
1,85998.3541909039,59.6511688293628,3948.61671048713,12.4919253633067,-38.8757218579341,1078.2800529896,44.314150010788,-121.623390270082,28.0888227441858,-53.184125678235,1078.2800529896,5.8559533051864,7.42025928121794,53.4493479691073,1.34809582810646,
1,86001.7741909046,59.5174679389903,3924.17122463235,12.4049096922215,-39.3450951757916,1065.13637015438,44.1970977806492,-121.586854867957,27.8255582437354,-53.1339598096019,1065.13637015438,6.32961240341501,7.94950231536884,53.4877411339648,1.35161318820017,
1,86005.1941909053,59.3820024863677,3899.79089790158,12.3182019866435,-39.8412690476387,1052.09016938348,44.0809571982936,-121.549448048832,28.0217068576807,-53.0659972050801,1052.09016938348,7.81985292841387,8.48844193018573,53.5359674800657,1.35457047972046,
1,86008.5741909059,59.2468761509219,3875.22549027551,12.2310422109853,-40.1069983867504,1039.14383187887,43.9670867512805,-121.511627906616,28.0183646734072,-53.0007882494865,1039.14383187887,0.656160102980607,9.04289058862439,53.5335461334434,1.35649513974996,
1,86011.9941909066,59.1090519370725,3850.70999146996,12.1439566103859,-40.5113506956968,1026.29911907287,43.8527987220063,-121.472508148034,27.8219588791898,-52.9259012157297,1026.29911907287,7.18377672409224,9.60613722018303,53.582374773279,1.35195112783691,
1,86015.3541909073,58.973531753323,3826.01484785546,12.056683235858,-39.6072713646865,1013.5572108826,43.7414302432154,-121.433265060696,28.0062017469465,-45.5092962018481,1013.5572108826,-13.6871802486248,10.1681468224696,53.4816169087797,1.33670789270915,
1,86018.714190908,58.8508308656551,3801.49600461924,11.9709211118831,-32.5950923593188,1000.91871261156,43.6309559595736,-121.393367968123,27.8163398241204,-29.860908711269,1000.91871261156,1.20224832510041,10.6501212712982,53.5021245313827,1.34150808565416,
1,86022.0941909087,58.7603743222551,3776.85098439384,11.8871539929044,-20.4293955229111,988.37893903875,43.5206605744857,-121.352909102977,27.7950292956704,-14.1089032040784,988.37893903875,3.63395442061028,10.9981083852184,53.5260865769256,1.33757639868557,
1,86025.5141909094,58.7153721337952,3751.88704615122,11.8055972308091,-5.80609857617576,975.932174083858,43.4098365368426,-121.312057851233,27.8222825013006,1.81323417829741,975.932174083858,12.8673753326314,11.189674314417,53.6113903209478,1.33479928672418,
1,86028.9341909101,58.7194549661204,3727.02179143063,11.7277326504615,7.81885375610528,963.571731337859,43.2997090577553,-121.271738414467,27.8268330115185,17.9050164838214,963.571731337859,18.400581672203,11.2158303750755,53.7266475007516,1.33756749078839,
1,86032.3541909108,58.7635930409413,3702.43879476243,11.6534717628579,17.2171663843259,951.290288803079,43.1901921907234,-121.232377525348,27.8188871724505,34.0532555132431,951.290288803079,22.3679758324988,11.0834967848149,53.8643355260619,1.31827635656403,
1,86035.7741909115,58.82876205438,3678.06135460358,11.5813053366112,19.8642637347789,939.080851283768,43.0812096381598,-121.194344921744,28.1279947169758,49.8084040996358,939.080851283768,26.5461971593652,10.8122701986281,54.0272778154444,1.30285041658348,
1,86039.1541909122,58.8917237028899,3653.34674163585,11.5078939738021,17.1517213154568,926.939606757627,42.9739894527658,-121.158325783839,28.6884621889696,53.4436853429812,926.939606757627,11.7864226232045,10.4591040040083,54.0848959595862,1.32496792740436,
