dtegd,tgtsite,alpha,delaz,drag,egflg,hls,lod,rdot,roll,trange,ve,vi,xlfac,cd,mm304ph,mm304al,ital,aclam,aclim,acmd1,aldref,alpcmd,rolcmd,spdbcmd,alpdot,a_0,a_1,a_2,cag,cdcal,cq1_0,cq1_1,cq1_2,cq2_0,cq2_1,cq2_2,cq3_0,cq3_1,cq3_2,c16,c17,c2,d23,ddp,delalp,dlrdot,drdd,drefp,drefp1,drefp3,drefp4,drefp5,dx_0,dx_1,dx_2,dzold,eef,eg_end,eowd,hs,ialp,ict,idbchg,islect,itran,lmflg,lmn,lodv,lodx,n_quad_seg,q_0,q_1,q_2,q_3,rcg,rcg1,rdealf,rdtref,rdtrf1,rdtrft,req1,rer1,rf_0,rf_1,rf_2,rff1,rdtrf,rk2rol,rk2rlp,rlm,rollc_0,rollc_1,rollc_2,rollc_3,rolref,rpt,rrflag,start,t2,t2dot,vb2,vcg,ve2,vf_0,vf_1,vf_2,vo_0,vo_1,vo_2,vq2,vsat2,vsit2,vtrb,vx_0,vx_1,vx_2,xlod,zk,tran2f_nom,tran3f_nom,tran4f_nom,tran5f_nom,tran5f_vtran,tran3f_vb1,tran3f_drefp4,tran4f_alfm,tran4f_drefp4,dummy,tgtsite0,
2,Edwards,40.2112539401436,5.14335218071663,10.0102368299301,0,249308.014709635,0.846257910478527,-62.4776078113307,-46.5878345342071,1775.51361795599,21290.7514928256,22336.8926049282,14.9417358269505,0,0,40,False,43,37,40,0.744736947854285,40.2132704507622,-46.5114036006522,0,0,0,-3.4573,14904.3690496291,454935324.869072,0.841032047737553,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104799551883999,0.00604013650120891,-0.00954589248047451,16.394761161073,-0.456914562061836,0.213270450762185,0,-74.4245280751063,10.4671513919919,8.04029430536561,8.77110989761894,19.1273840330996,0,0,1,0.548915922926454,5.14335218071663,234669285.629896,False,7293755.38104978,25474.3852150262,7,True,False,2,True,False,0.846257910478527,0.585671083607467,0.585671083607467,1,0,4.95658854738707E-05,3.99795534869768E-05,3.19999543108118E-05,167.715514090135,1076.97466953757,0.845015760574597,-80.888024988259,-117.428804600925,0,10429.0049537725,0,0,58181424.3783197,0,9575.4290064746,-80.8847121658783,-1,-1,90,0,-46.5114036006522,-46.2056798664327,-28.3533618524415,0,387.625756653778,False,2,20.3408261228754,0.0252579750962116,361000000,13322.4208649657,453296099.129256,0,21290.7514928256,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846257910478527,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2132704507622,5.203796268562,10.0498392829776,0,249182.633457355,0.846377967085963,-62.9020241016234,-46.5114036006522,1768.632754566,21270.828645509,22316.2683654437,15.0022674609549,0,0,40,False,43,37,40,0.7455967968285,40.2152738078826,-46.4370744120502,0,0,0,-3.4573,14904.3690496291,454088587.85106,0.841032376373936,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104720400035358,0.00602628527472863,-0.00954769004158451,16.3978484140597,-0.463031033916765,0.215273807882627,0,-73.980787402362,10.5128703168943,8.11857742804921,8.84619618113717,19.1715985321239,0,0,1,0.548915922926454,5.203796268562,234241277.682161,False,7280452.46727671,25493.2023443167,7,True,False,2,True,False,0.846377967085963,0.586456706422931,0.586456706422931,1,0,4.95918930187877E-05,4.00774673054255E-05,3.21442420452093E-05,167.881276642197,1076.97466953757,0.853081803048781,-81.266825996405,-117.647763650803,0,10426.2875640566,0,0,57518731.7954146,0,9466.36385641119,-81.2634673889231,-1,-1,90,0,-46.4370744120502,-46.1397576576422,-28.2456683221657,0,387.625756653778,False,2,20.3916479688533,0.0254109229889625,361000000,13324.9154750006,452448151.266608,0,21270.828645509,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846377967085963,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2152738078826,5.26475100710765,10.0898856672044,0,249056.400699492,0.846499221437675,-63.3290045008731,-46.4370744120502,1761.76242830314,21250.8272044811,22295.5632393935,15.0634829367102,0,0,40,False,43,37,40,0.746437167119864,40.2171973982233,-46.364554869196,0,0,0,-3.4573,14904.3690496291,453239309.080466,0.841032709320625,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104641664956988,0.0060123662809041,-0.00954948690308628,16.4009344654919,-0.469029849113003,0.217197398223316,0,-73.5375326905877,10.5589155163174,8.19711945089312,8.92151383067452,19.2159666040414,0,0,1,0.548915922926454,5.26475100710765,233811969.073462,False,7267109.12766401,25512.0937053676,7,True,False,2,True,False,0.846499221437675,0.58723575950874,0.58723575950874,1,0,4.96180145725863E-05,4.01759693793373E-05,3.22896602507613E-05,168.052433322117,1076.97466953757,0.861095231530527,-81.6482172311297,-117.8679362202,0,10423.4812269827,0,0,56856819.1156768,0,9357.42706187515,-81.6448119784001,-1,-1,90,0,-46.364554869196,-46.0744766977792,-28.1405745280823,0,387.625756653778,False,2,20.4426695322957,0.025510781721195,361000000,13327.490772898,451597656.874713,0,21250.8272044811,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846499221437675,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2171973982233,5.32604132875467,10.1303122826523,0,248929.311361083,0.846625219066993,-63.7584981815043,-46.364554869196,1754.895518173,21230.7462437503,22274.7764113422,15.1253152169852,0,0,40,False,43,37,40,0.747253463221095,40.2191030555908,-46.2940657440169,0,0,0,-3.4573,14904.3690496291,452387458.726515,0.841033046656648,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104562641403962,0.00599840346381938,-0.00955133892858797,16.4041152593073,-0.47504058149369,0.219103055590756,0,-73.0942388939174,10.605352864146,8.27597159826029,8.99711792616304,19.2605858161176,0,0,1,0.548915922926454,5.32604132875467,233381344.69699,False,7253724.89267701,25531.0601727778,7,True,False,2,True,False,0.846625219066993,0.587986569747526,0.587986569747526,1,0,4.9644251484164E-05,4.02750669726014E-05,3.24362237664118E-05,168.223458989876,1076.97466953757,0.868789592893279,-82.0327118410182,-118.090028236155,0,10420.6765101275,0,0,56195676.2211398,0,9248.61695766373,-82.0292590863954,-1,-1,90,0,-46.2940657440169,-46.0121092433005,-28.0392182572214,0,387.625756653778,False,2,20.4939975814558,0.0256640245800703,361000000,13330.0636025666,450744586.066517,0,21230.7462437503,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846625219066993,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2191030555908,5.38783074412132,10.1711700668962,0,248801.360408539,0.846752672517533,-64.1905152618638,-46.2940657440169,1748.03905819308,21210.5859611255,22253.9070207474,15.1878144952138,0,0,40,False,43,37,40,0.748050246765951,40.2209399959763,-46.2253925255137,0,0,0,-3.4573,14904.3690496291,451533054.749458,0.841033388443523,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104483928194693,0.00598438097702257,-0.0095531928715178,16.4072993462435,-0.480955090268596,0.220939995976289,0,-72.6514233482859,10.6521251571648,8.35508714781571,9.07295750834827,19.3053630275913,0,0,1,0.548915922926454,5.38783074412132,232949413.376931,False,7240300.03658019,25550.101559717,7,True,False,2,True,False,0.846752672517533,0.58872771852309,0.58872771852309,1,0,4.96706036359002E-05,4.03747618410989E-05,3.25839393514559E-05,168.399667836533,1076.97466953757,0.876412222363001,-82.4198699341948,-118.313387960823,0,10417.7862401573,0,0,55535330.1408792,0,9139.93799218973,-82.4163687870902,-1,-1,90,0,-46.2253925255137,-45.9506996515009,-27.940558265991,0,387.625756653778,False,2,20.5455312266934,0.0257668226187686,361000000,13332.7138862596,449888956.814294,0,21210.5859611255,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846752672517533,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2209399959763,5.44998623638615,10.2124088635712,0,248672.542864306,0.846884240711375,-64.6249793320646,-46.2253925255137,1741.18611125045,21190.344196691,22232.9542024719,15.2509280276212,0,0,40,False,43,37,40,0.748823046572777,40.2227624955729,-46.1587763221368,0,0,0,-3.4573,14904.3690496291,450676015.33676,0.841033734784254,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104404892807305,0.00597031776845888,-0.00955510062392174,16.4105758492086,-0.486888321158418,0.222762495572852,0,-72.2085801800841,10.6992971847296,8.43451951204306,9.14908928812999,19.3503916412671,0,0,1,0.548915922926454,5.44998623638615,232516133.981233,False,7226833.28094839,25569.2199062254,7,True,False,2,True,False,0.846884240711375,0.589439185037546,0.589439185037546,1,0,4.96970739942593E-05,4.04750674456724E-05,3.27328311854594E-05,168.575990687257,1076.97466953757,0.883759983905151,-82.8101982742356,-118.538687078582,0,10414.8935390957,0,0,54875730.9443416,0,9031.38194794261,-82.8066478404022,-1,-1,90,0,-46.1587763221368,-45.8923115086291,-27.8456079004754,0,387.625756653778,False,2,20.5973729797763,0.0259208765414751,361000000,13335.365357409,449030687.174235,0,21190.344196691,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.846884240711375,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2227624955729,5.51256698320747,10.2540942180196,0,248542.85383669,0.847017700432367,-65.0618909831843,-46.1587763221368,1734.34003113272,21170.0212993045,22211.917060116,15.3147390529947,0,0,40,False,43,37,40,0.74957401964986,40.2245279757195,-46.0941397460878,0,0,0,-3.4573,14904.3690496291,449816365.133884,0.841034085740803,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104326011759178,0.00595619325460945,-0.00955703855815205,16.413904188483,-0.492750044493919,0.224527975719536,0,-71.7657980609121,10.7468442625135,8.51424686304707,9.22548946186353,19.3956293033751,0,0,1,0.548915922926454,5.51256698320747,232081518.685844,False,7213325.00422218,25588.4148828069,7,True,False,2,True,False,0.847017700432367,0.590133839517717,0.590133839517717,1,0,4.97236622484351E-05,4.05759848833673E-05,3.28829052022219E-05,168.757359762426,1076.97466953757,0.891049982291406,-83.2035084178821,-118.765638358705,0,10411.9174652789,0,0,54216911.0764473,0,8922.95416466841,-83.1999077630006,-1,-1,90,0,-46.0941397460878,-45.8355934418916,-27.7538022916909,0,387.625756653778,False,2,20.6494772212772,0.0260521207504105,361000000,13338.0921616971,448169801.813005,0,21170.0212993045,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847017700432367,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2245279757195,5.57572249600853,10.2961920300744,0,248412.288391136,0.847154408306782,-65.5012867682593,-46.0941397460878,1727.50483817404,21149.6159979285,22190.7947968336,15.3792024730474,0,0,40,False,43,37,40,0.750305898379128,40.2262380744619,-46.0313624936709,0,0,0,-3.4573,14904.3690496291,448954060.347307,0.841034441404419,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104247319554645,0.00594202084568359,-0.00955897271353569,16.4172260377106,-0.498541198801838,0.22623807446194,0,-71.3237165242971,10.7947332288763,8.59424352750273,9.30212936956917,19.4410188698855,0,0,1,0.548915922926454,5.57572249600853,231645545.396613,False,7199774.51969333,25607.6876899565,7,True,False,2,True,False,0.847154408306782,0.590815767749256,0.590815767749256,1,0,4.97503702081893E-05,4.06775233242854E-05,3.3034179397417E-05,168.94152407258,1076.97466953757,0.898111902878156,-83.5995481078773,-118.993840211199,0,10408.8949164385,0,0,53558850.4422901,0,8814.65133517157,-83.5958962890799,-1,-1,90,0,-46.0313624936709,-45.7802534840034,-27.6649459943437,0,387.625756653778,False,2,20.7017823629876,0.0261525708552171,361000000,13340.8604208183,447306256.859834,0,21149.6159979285,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847154408306782,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2262380744619,5.63930868171523,10.338695686786,0,248280.84171216,0.847294957132767,-65.943017095482,-46.0313624936709,1720.67307993921,21129.1271325351,22169.5863784046,15.4443179512389,0,0,40,False,43,37,40,0.751013741437516,40.2279290799111,-45.9706827008762,0,0,0,-3.4573,14904.3690496291,448089062.115641,0.841034801866389,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104168353597214,0.00592780447419537,-0.00956096288572334,16.4206440939848,-0.504340712447766,0.227929079911134,0,-70.8816342078231,10.8430363992337,8.67456734050145,9.3790708313586,19.4866655789342,0,0,1,0.548915922926454,5.63930868171523,231208194.492661,False,7186181.21752538,25627.0394233206,7,True,False,2,True,False,0.847294957132767,0.591467720520755,0.591467720520755,1,0,4.977719954154E-05,4.07796914560129E-05,3.31866711578158E-05,169.125254819539,1076.97466953757,0.904952297847757,-83.9988817871726,-119.22405633003,0,10405.8788724191,0,0,52901533.150996,0,8706.47084415114,-83.9951778431687,-1,-1,90,0,-45.9706827008762,-45.7279635296977,-27.579862959449,0,387.625756653778,False,2,20.7544038378085,0.0263107374104781,361000000,13343.6215905753,446440013.382829,0,21129.1271325351,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847294957132767,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2279290799111,5.70328084315867,10.3816560700972,0,248148.509077241,0.847437101925956,-66.3871327851175,-45.9706827008762,1713.85202969119,21108.5541563588,22148.2909494186,15.5101444821743,0,0,40,False,43,37,40,0.751702460940618,40.2295486855847,-45.9118863728848,0,0,0,-3.4573,14904.3690496291,447221357.662056,0.841035167209034,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.104089748173872,0.00591352895573884,-0.00956295029444201,16.4240574040906,-0.510034785273501,0.229548685584668,0,-70.44008888956,10.8916908553707,8.75516718172143,9.45625803075807,19.5324675933473,0,0,1,0.548915922926454,5.70328084315867,230769459.417017,False,7172544.89392108,25646.4705993191,7,True,False,2,True,False,0.847437101925956,0.592109607445951,0.592109607445951,1,0,4.98041511163448E-05,4.08824949662144E-05,3.33403934877426E-05,169.314229160026,1076.97466953757,0.911716319644569,-84.4010259223553,-119.455568374187,0,10402.7761150159,0,0,52244963.4053542,0,8598.4133832971,-84.3972688532391,-1,-1,90,0,-45.9118863728848,-45.6767010609189,-27.4975735103929,0,387.625756653778,False,2,20.8072312194205,0.0264136908059953,361000000,13346.4609669559,445571058.571931,0,21108.5541563588,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847437101925956,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2295486855847,5.767740489858,10.4250433827383,0,248015.285756812,0.847583038214222,-66.8335900695162,-45.9118863728848,1707.03459919749,21087.8962215147,22126.907623315,15.5766505476036,0,0,40,False,43,37,40,0.752367239019628,40.2311432748027,-45.8551860621937,0,0,0,-3.4573,14904.3690496291,446350921.660317,0.841035537521708,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.10401093546825,0.00589920607813934,-0.00956499337217192,16.4275663239201,-0.515723938869959,0.231143274802683,0,-69.9985608310392,10.9407673216082,8.83609941754176,9.53375121841618,19.5785272916087,0,0,1,0.548915922926454,5.767740489858,230329327.328626,False,7158865.14976771,25665.9820187794,7,True,False,2,True,False,0.847583038214222,0.592722700119733,0.592722700119733,1,0,4.98312261972112E-05,4.09859410946458E-05,3.349536179392E-05,169.502862606531,1076.97466953757,0.918194742338642,-84.8065327422802,-119.689122786001,0,10399.6783104167,0,0,51589136.0328725,0,8490.47810132692,-84.8027215374735,-1,-1,90,0,-45.8551860621937,-45.6283848194293,-27.4190929425974,0,387.625756653778,False,2,20.8603768994913,0.0265728400353602,361000000,13349.2946190396,444699367.049373,0,21087.8962215147,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847583038214222,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2311432748027,5.83274473580668,10.4688613806659,0,247881.167073708,0.847731350943171,-67.2823866285728,-45.8551860621937,1700.2281082026,21067.1523947029,22105.4354442154,15.6438352687826,0,0,40,False,43,37,40,0.753013127028698,40.2326821981648,-45.8004516744253,0,0,0,-3.4573,14904.3690496291,445477725.373629,0.841035912897169,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103932328363598,0.00588483638533551,-0.00956703121169494,16.431066247299,-0.521339428408179,0.23268219816485,0,-69.5576085445644,10.9902008090741,8.91731142871449,9.61149289222925,19.6247396620407,0,0,1,0.548915922926454,5.83274473580668,229887783.680247,False,7145141.53292246,25685.5745632031,7,True,False,2,True,False,0.847731350943171,0.593321934510874,0.593321934510874,1,0,4.98584261635058E-05,4.10900375660261E-05,3.36515923044177E-05,169.696698123935,1076.97466953757,0.924573099210789,-85.2149030023152,-119.923976178053,0,10396.4944046995,0,0,50934043.528546,0,8382.66376307586,-85.2110366278368,-1,-1,90,0,-45.8004516744253,-45.5815141233517,-27.3435220928968,0,387.625756653778,False,2,20.9137269664749,0.0266750334918004,361000000,13352.2057901721,443824910.021636,0,21067.1523947029,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847731350943171,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2326821981648,5.89814199613134,10.5131264519903,0,247746.148359349,0.847883036319752,-67.7335099035272,-45.8004516744253,1693.42516186994,21046.3216936815,22083.8735102851,15.7117310356498,0,0,40,False,43,37,40,0.75363503103798,40.2341916903211,-45.7478667415385,0,0,0,-3.4573,14904.3690496291,444601738.206896,0.841036293431025,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103853562205367,0.00587041633494055,-0.0095691252350947,16.4346626646664,-0.526939963524388,0.23419169032112,0,-69.1166892746087,11.0400664155147,8.99886378850452,9.68954765053375,19.6712126983291,0,0,1,0.548915922926454,5.89814199613134,229444812.994278,False,7131373.56232603,25705.2491603178,7,True,False,2,True,False,0.847883036319752,0.593892852783792,0.593892852783792,1,0,4.98857524617751E-05,4.11947924116253E-05,3.380910180755E-05,169.889954199681,1076.97466953757,0.93072879265938,-85.6267234878497,-120.160916589311,0,10393.3193395309,0,0,50279677.2654197,0,8274.96894873006,-85.6228008808558,-1,-1,90,0,-45.7478667415385,-45.5375270099916,-27.271763970344,0,387.625756653778,False,2,20.9674000830535,0.0268365582893075,361000000,13355.1076270635,442947656.833928,0,21046.3216936815,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.847883036319752,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2341916903211,5.96411613373684,10.5578416791721,0,247610.224942861,0.848037203674254,-68.186978681518,-45.7478667415385,1686.6331439384,21025.4035637859,22062.2208731316,15.7803362496695,0,0,40,False,43,37,40,0.754238088504649,40.2356410041103,-45.6972776992402,0,0,0,-3.4573,14904.3690496291,443722947.72764,0.841036679212998,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.10377505671013,0.00585594680023382,-0.00957121429184254,16.4382505519701,-0.532455819920012,0.235641004110288,0,-68.6763443986587,11.0902974990921,9.08070118034767,9.76785537777005,19.7178399197094,0,0,1,0.548915922926454,5.96411613373684,229000408.887341,False,7117561.03957671,25725.0063340043,7,True,False,2,True,False,0.848037203674254,0.594450742833812,0.594450742833812,1,0,4.99132059803796E-05,4.13002115685515E-05,3.39679040371164E-05,170.088452659343,1076.97466953757,0.936766761284474,-86.0414815595867,-120.399191430705,0,10390.0574412746,0,0,49626042.3821494,0,8167.39450400329,-86.0375016334726,-1,-1,90,0,-45.6972776992402,-45.4949215300468,-27.2029686668778,0,387.625756653778,False,2,21.0212806070603,0.0269402620034374,361000000,13358.0875247174,442067595.020059,0,21025.4035637859,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.848037203674254,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2356410041103,6.03055133032665,10.6029897794914,0,247473.392132337,0.848194712822126,-68.6427847669726,-45.6972776992402,1679.84485945674,21004.396960906,22040.476587264,15.8496314847508,0,0,40,False,43,37,40,0.754817278595112,40.2370716597455,-45.6489125674544,0,0,0,-3.4573,14904.3690496291,442841321.110603,0.841037070343746,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103696281610513,0.0058414351866407,-0.00957335878831504,16.4419336552053,-0.537979032442706,0.237071659745516,0,-68.2360575891653,11.1409688119341,9.16288444873208,9.84648080254276,19.7647278130545,0,0,1,0.548915922926454,6.03055133032665,228554554.764124,False,7103703.4488756,25744.8470704243,7,True,False,2,True,False,0.848194712822126,0.594977725854256,0.594977725854256,1,0,4.99407882525859E-05,4.14063034936288E-05,3.41280166134749E-05,170.28639376829,1076.97466953757,0.942564016441139,-86.4597619177359,-120.63957960827,0,10386.8039908523,0,0,48973128.9985409,0,8059.93880282506,-86.4557235683983,-1,-1,90,0,-45.6489125674544,-45.4554520403112,-27.1380126536538,0,387.625756653778,False,2,21.075485693177,0.0271025430583318,361000000,13361.0583935077,441184691.691315,0,21004.396960906,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.848194712822126,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2370716597455,6.09752689423213,10.6486226067487,0,247335.645236841,0.848354516336397,-69.1009572272276,-45.6489125674544,1673.06751622731,20983.3009775691,22018.6396761947,15.9196859939585,0,0,40,False,43,36.9582524439228,39.9996514283122,0.755377707659912,40.2380776910065,-45.6299551277648,0,-0.000174285843911548,0,-3.4573,14904.3690496291,441956831.478495,0.841022218322674,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103617899795886,0.00582686673372208,-0.00957549738530114,16.4456066262636,-0.543391152359703,0.238426262694316,0,-67.7963610280382,11.1920137591084,9.24535838049743,9.92536387450751,19.8117700215264,0,0,1,0.548915922926454,6.09752689423213,228107237.007476,False,7089800.36698814,25764.772226686,6,True,False,2,True,False,0.848354516336397,0.594047667508365,0.594047667508365,1,0,4.99685006354332E-05,4.15130760183437E-05,3.42894563198084E-05,170.489498013314,1076.97466953757,0.949680925733333,-86.8810525908852,-120.881327291389,0,10383.4649383854,0,0,48320931.9222279,0,7952.60099064196,-87.1252222354786,-1,-1,90,0,-45.6299551277648,-45.5541253690067,-27.0760238678412,0,387.625756653778,False,2,21.1298998054925,0.0272070561577653,361000000,13364.1060685476,440298919.915253,0,20983.3009775691,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.848354516336397,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2380776910065,6.16498379375262,10.6944624671957,0,247196.971270549,0.848531523931275,-69.5697494428175,-45.6299551277648,1666.29394628023,20962.1150199017,21996.7092675591,15.9901925095615,0,0,40,False,43,36.9052875497542,39.9982059103536,0.75591425536334,40.2380630217824,-45.6931824542043,0,-0.000722758979293303,0,-3.4573,14904.3690496291,441069465.283127,0.840959386497329,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103538068341066,0.00581233125187801,-0.00957769229666498,16.4493763154418,-0.549046392766815,0.239857111428801,0,-67.3567337292905,11.2435088599625,9.32818482834696,10.0045704811499,19.8590753937912,0,0,1,0.548915922926454,6.16498379375262,227658448.407452,False,7075851.56982198,25784.7823637029,6,True,False,2,True,False,0.848531523931275,0.590013559127099,0.590013559127099,1,0,4.99963440767234E-05,4.16205354435904E-05,3.44522377215367E-05,170.691952922731,1076.97466953757,0.95948712261162,-87.3059519897839,-121.125234629931,0,10380.1358164187,0,0,47669455.9589916,0,7845.38185838368,-88.3321854729903,-1,-1,90,0,-45.6931824542043,-45.9460917599622,-27.0197552626964,0,387.625756653778,False,2,21.1846427530646,0.0273714737860349,361000000,13367.1433084668,439410266.107587,0,20962.1150199017,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.848531523931275,0,True,False,False,False,False,False,False,False,False,0,Edwards,
2,Edwards,40.2380630217824,6.23313842408723,10.7401745838013,0,247057.324697631,0.848748687786062,-70.07346982255,-45.6931824542043,1659.53156516911,20940.8397479938,21974.6845379559,16.060810654299,0,0,40,False,43,36.8520993699844,39.9956250807281,0.756432124861658,40.2371104867224,-45.8227210436082,0,-0.00129041481272907,0,-3.4573,14904.3690496291,440179261.567216,0.840846902719822,0,8.26004979738335,8.26043191340056,0,-0.000582252610250879,-0.000582281463082649,0,1.05339329567406E-08,1.05344549531905E-08,0.103455525560882,0.00579793406569672,-0.00957988379835503,16.4531401486157,-0.555210673973157,0.241485405994252,0,-66.917693359966,11.2953852577745,9.41130317245626,10.0840355963998,19.906536928085,0,0,1,0.548915922926454,6.23313842408723,227208207.0404,False,7061857.61920805,25804.8768580199,6,True,False,2,True,False,0.848748687786062,0.585947629625125,0.585947629625125,1,0,5.0024317877363E-05,4.17286817378563E-05,3.46163658510834E-05,170.899644939966,1076.97466953757,0.969751764216994,-87.7339286389927,-121.370549836168,0,10376.7198037666,0,0,47018744.3347378,0,7738.28852011795,-89.5709118221848,-1,-1,90,0,-45.8227210436082,-46.3408754012237,-26.9715099908067,0,387.625756653778,False,2,21.2395979976611,0.0274776222982211,361000000,13370.2583988179,438518769.351156,0,20940.8397479938,22014.4149506499,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.848748687786062,0,True,False,False,False,False,False,False,False,False,0,Edwards,
