step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
117,232,90.5149363083616,7832.87679879383,-120.22857333656,6481.38837435346,13.6537264364402,-7.82502986866434,-127.725748324157,40,0,0,0,0.643488478775441,0.591283350475987,0,1,
118,234,90.2753953133393,7831.96694460272,-119.305546839684,6466.93288348458,13.6771360083513,-7.71546238882559,-127.647957848737,40,0,0,0,0.647654659551668,0.612636890806625,0,1,
119,236,90.0377387356451,7831.01170252967,-118.343950873545,6452.47981226508,13.7007233910984,-7.60588725789131,-127.570220690035,40,0,0,0,0.651816225946445,0.634499427839888,0,1,
120,238,89.8020448133694,7830.00998744867,-117.342692380379,6438.02956617918,13.724466677971,-7.49630533349105,-127.492531765217,40,0,0,0,0.655971309850594,0.656844899372261,0,1,
121,240,89.5683939300403,7828.96074513854,-116.300714497347,6423.58182921987,13.7483780075519,-7.3867167654611,-127.41489211167,40,0,0,0,0.660113613396174,0.679664178869437,0,1,
122,242,89.3368685837556,7827.86293446759,-115.216955550095,6409.13674391621,13.7724675174852,-7.27712498907806,-127.337306914806,40,0,0,0,0.664244949702842,0.702964222508848,0,1,
123,244,89.1075534200203,7826.71547519845,-114.090326441627,6394.69503809245,13.7967131031203,-7.1675281306554,-127.259769031391,40,0,0,0,0.668358367307586,0.726764706529946,0,1,
124,246,88.8805352777671,7825.51728312494,-112.919726349797,6380.25602489909,13.8211260662233,-7.05792809034052,-127.182279576657,40,0,0,0,0.672470794160311,0.751035691921411,0,1,
125,248,88.6559032059424,7824.26726737225,-111.704047229417,6365.8199808215,13.845723972471,-6.94832709705749,-127.10484365048,40,0,0,0,0.676562998948665,0.775807302056262,0,1,
126,250,88.4337484623408,7822.96434553945,-110.442188318131,6351.38753936573,13.8704771387634,-6.83872466369668,-127.027452248349,40,0,0,0,0.680637151862513,0.801065138968872,0,1,
127,252,88.2141645068191,7821.60743373287,-109.133056369813,6336.95795827582,13.8954049338008,-6.72912312957577,-126.950118465152,40,0,0,0,0.684689901986298,0.826799764141126,0,1,
128,254,87.9972469510687,7820.19547871271,-107.775587478568,6322.53254777576,13.9205108336701,-6.61952284617323,-126.872829347682,40,0,0,0,0.68871670797731,0.852998027907632,0,1,
129,256,87.7830935090203,7818.72744761499,-106.368747690418,6308.11029603955,13.9457855949726,-6.50992502211699,-126.795587984916,40,0,0,0,0.692713311179417,0.879645041508278,0,1,
130,258,87.5718039211631,7817.20234122655,-104.911546204874,6293.69159447769,13.9712384779963,-6.40033084560355,-126.718397444313,40,0,0,0,0.696673663004879,0.906720624480346,0,1,
131,260,87.3634798570462,7815.61920211556,-103.403045526896,6279.276832129,13.9968705335481,-6.29074117273829,-126.64125681391,40,0,0,0,0.700592874549996,0.93420192459715,0,1,
132,262,87.1582247959012,7813.97713836442,-101.842376236168,6264.86604032451,14.0226912122212,-6.18115786279402,-126.564167166758,40,0,0,0,0.704463916611178,0.96206157784141,0,1,
133,264,86.9561439074418,7812.27525885304,-100.228717979043,6250.45948988428,14.0486712692133,-6.07158136875066,-126.487125620989,40,0,0,0,0.708282319386531,0.990270624292839,0,1,
134,266,86.7573439013474,7810.51278123769,-98.5613541510011,6236.05701808428,14.07485478403,-5.96201355207599,-126.410133258489,40,0,0,0,0.712040386145726,1.01879506242261,0,1,
135,268,86.5619328378569,7808.6889774314,-96.8396504202801,6221.65889643172,14.1012129218728,-5.85245468185941,-126.333191210942,40,0,0,0,0.715731549149902,1.04760267043695,0,1,
136,270,86.3700199525803,7806.80318587479,-95.0630692251111,6207.26528536068,14.1277579970617,-5.74290721096537,-126.256298511674,40,0,0,0,0.719350278797176,1.07664884045172,0,1,
137,272,86.1817154420102,7804.85483549905,-93.2311864337996,6192.87632755585,14.1544985506937,-5.63337059524444,-126.179454438701,40,0,0,0,0.722890770381797,1.10589454440287,0,1,
