step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
118,234,82.1606689231675,7866.91136321106,-75.1859792747496,6272.45743535668,-16.1617205725821,73.082583500646,-32.9778038346025,38,-32.3234411451642,0,-92.1187784182783,0.859849252635106,6.31040761930766,6.37037315259748,-8.24016971690108,2,
119,236,82.0139370858893,7863.18282678252,-71.5335878484393,6257.38340204512,-16.1852315722219,73.1451461612898,-33.4160103140033,38,-32.3704631444439,0,-91.7962173649282,0.861230615806344,6.44899468274864,6.3800232367591,-8.29478714089409,2,
120,238,81.8745713780383,7859.36222278459,-67.8203748022286,6242.31818901012,-16.2085799429514,73.2067423046898,-33.8571701503919,38,-32.4171598859028,0,-91.4681121272444,0.862546004524525,6.5827980118085,6.38950592082449,-8.35020801491347,2,
121,240,81.7426900118738,7855.45242244345,-64.0498247348878,6227.26188322094,-16.2317715235438,73.2673641603879,-34.301258162356,38,-32.4635430470877,0,-91.1347095193984,0.863761567227298,6.71174115686501,6.39883218173107,-8.40640378048424,2,
122,242,81.6184039256824,7851.45661835752,-60.2257251759349,6212.21471413741,-16.2548175094425,73.3269974884483,-34.7482514713049,38,-32.509635018885,0,-90.7961638275775,0.864910078562114,6.83485716781134,6.4080137760282,-8.46334332191794,2,
123,244,81.5018161800075,7847.37832335091,-56.3521647018504,6197.17688378075,-16.2777253903158,73.385635510873,-35.1981247440323,38,-32.5554507806315,-15.6368002665449,-90.4527255175785,0.865980683162985,6.95180188563075,6.41706344893741,-8.5209933759799,2,
124,246,81.3930213782256,7843.2213575491,-52.4335102260789,6182.14850202774,-16.3005095505724,73.4432650989568,-35.6508528452823,38,-32.6010191011448,-26.0485496666362,-90.1046475420636,0.866973628083158,7.06206420472668,6.42599496283026,-8.5793188536734,2,
125,248,81.2921051144181,7838.98983839047,-48.4743994814239,6167.12970767657,-16.3231802506964,73.4998765965888,-36.1064015352666,38,-33.4426881996963,-33.4426881996963,-89.7522032804172,0.867887802547619,7.16523001173042,6.4348228692971,-8.63828278778684,2,
126,250,81.1991068678098,7834.68783457653,-44.5163991509301,6152.12081786491,-16.3453069958384,73.555459792592,-36.5647487070174,38,-39.5062713196282,-39.5062713196282,-89.3956575015752,0.868724229469952,7.26086670351655,6.44356234975039,-8.6978459457081,2,
127,252,81.1137497275118,7830.31800221688,-40.8348252792091,6137.12171749873,-16.3640331886017,73.6100018976026,-37.0258633521417,38,-44.3926298258619,-44.3926298258619,-89.0351574678612,0.869485325453646,7.3490095591583,6.45223066304357,-8.75796674495804,2,
128,254,81.0354976175418,7825.8862271528,-37.4126972336433,6122.1325383443,-16.3800900560687,73.6634877500648,-37.4897209799574,38,-48.4815990503471,-48.4815990503471,-88.6711279961011,0.87017764680576,7.42995309401952,6.46084509367391,-8.81860250977156,2,
129,256,80.9638476010216,7821.39791712143,-34.2338832252078,6107.15316091952,-16.3939744155547,73.71589929785,-37.9562894327044,38,-51.980914010434,-51.980914010434,-88.3039571112617,0.870805705301562,7.50405961145213,6.46942243382988,-8.8797133748049,2,
130,258,80.8983282070318,7816.85809229464,-31.2830705893346,6092.18365089735,-16.4060512769688,73.767227593485,-38.4255398453196,38,-55.0204713610281,-55.0204713610281,-87.9340058321653,0.871374455790946,7.57164834119076,6.47797830093665,-8.941261527731,2,
131,260,80.8384977777628,7812.27144680729,-28.5457793680077,6077.22381784544,-16.416610493479,73.8174577184409,-38.8974321659841,38,-57.6881177212174,-57.6881177212174,-87.5616116461697,0.871887976798821,7.63308004840414,6.48652782317337,-9.00321200195488,2,
132,262,80.7839428390693,7807.64236174985,-26.0083231205504,6062.27379839095,-16.4258805939802,73.8665808088216,-39.3719337239414,38,-60.0471496089518,-60.0471496089518,-87.1870930713141,0.872351114717158,7.68869463053757,6.49508474270172,-9.0655315709844,2,
133,264,80.7342765307641,7802.97492916345,-23.657791543008,6047.33338860853,-16.4340539240003,73.914582782327,-39.8489965196055,38,-62.1450552738195,-62.1450552738195,-86.8107479815611,0.872767718662912,7.73882850272794,6.50366243117389,-9.12819003879651,2,
