iphase,time,alt,speed,mach,hdot,lat,long,psd,x,y,rpred,herror,psha,dpsac,nzc,nztotal,phic_at,dsbc_at,eow,es,en,emep,hdref,dnzc,
1,1183136.86636797,25762.2738461122,735.10912576226,2.45882326200145,-90.8018222515966,28.9796035146703,-80.468456260763,-100.807059456739,26463.1050186329,39360.703428246,87476.3944155183,-1193.54507466492,236.226666479722,-22.9662740635398,-0.390398263354243,0.82562309289176,-35,1,53314.3053559255,63727.3267422657,54366.0870265345,47217.2779913503,-81.1667125001071,-0.386386466426246,
1,1183137.08636797,25740.507095024,733.111949103535,2.45237501802409,-90.5891323179192,28.9786658031205,-80.4696965317472,-100.933158657408,26429.9642401022,39189.7529902726,87288.4865351532,-1192.68619453814,236.156962022217,-22.9098793203756,-0.389793222910408,0.826207497580671,-35,1,53143.0328419226,63579.4419250632,54232.6724314754,47102.7387428738,-80.9457241744423,-0.385883541275446,
1,1183137.34636797,25718.791267449,731.11618827385,2.44592950237687,-90.3789747119609,28.9775578019224,-80.4711555117106,-101.059473428449,26396.5401088304,39019.340585689,87101.3459565575,-1191.79286286557,236.087416916773,-22.8531096547775,-0.389195056420186,0.826785266697678,-35,1,52972.3235422639,63432.1609797244,54099.8026206724,46988.6672031908,-80.7248593205581,-0.385329793254237,
1,1183137.56636797,25697.1254453827,729.120047496129,2.43948477500278,-90.1628870740831,28.9766204430267,-80.4723842817241,-101.186429813312,26362.8343065078,38849.4668152999,86914.8502616316,-1190.87778268823,236.018032685818,-22.7955375008699,-0.388613362701264,0.827366271354959,-35,1,52802.0421589395,63285.3875623479,53967.390677275,46874.9887523487,-80.5040338824223,-0.384854544140928,
1,1183137.82636797,25675.5134442095,727.12231624278,2.4330336136161,-89.9305731550825,28.9755128594773,-80.4738296478161,-101.314650443572,26328.8454313118,38680.132720934,86728.8403142201,-1189.96247592969,235.94881374154,-22.7365358148883,-0.388078117629498,0.827921642299181,-35,1,52632.1029835494,63138.9964316654,53835.3236146129,46761.606388904,-80.2832550057617,-0.384619443339858,
1,1183138.04636797,25653.9589932328,725.124334632927,2.42657757020359,-89.6883267105581,28.9745758431967,-80.4750468717703,-101.443769342959,26294.5722360984,38511.3390656874,86543.4202506694,-1189.0390849961,235.879764281669,-22.6764663753723,-0.387602485668732,0.828423662956056,-35,1,52462.6098086835,62993.0695437105,53703.6753694919,46648.5835891667,-80.0625857820598,-0.384529022463167,
1,1183138.30636797,25632.4633696582,723.128212926693,2.42012263158941,-89.446407242918,28.9734686706244,-80.4764785792397,-101.573259018205,26260.014729558,38343.0866846311,86358.7303625022,-1188.09327733226,235.810887505333,-22.6158534764623,-0.387176903875343,0.828870685398507,-35,1,52293.7196721163,62847.7173088937,53572.5455488931,46536.0058678344,-79.8421205663179,-0.384426857430119,
1,1183138.52636797,25611.0252939025,721.135704120939,2.41367581381198,-89.2129321161846,28.9725320263503,-80.4776842608515,-101.702631835793,26225.1750010251,38175.3752725193,86174.8905316854,-1187.11043449609,235.742184180489,-22.5551839837175,-0.38677632854956,0.829285034251633,-35,1,52125.559065852,62703.0340751621,53442.0192690132,46423.94629896,-79.6219433227996,-0.384187870190139,
1,1183138.78636797,25589.6419751113,719.147279095697,2.4072405866665,-88.9902295058892,28.9714253365552,-80.4791023658481,-101.831795248151,26190.055849447,38008.2046246381,85991.9146550898,-1186.08621937574,235.673654494258,-22.4945502575917,-0.38637424878527,0.829693503413166,-35,1,51958.1575277381,62559.0307794502,53312.1063966304,46312.4133533812,-79.4020744975132,-0.383776068967294,
1,1183139.00636797,25568.3109632628,717.162545190966,2.40081676433875,-88.7760760068535,28.9704891373925,-80.4802965690116,-101.960811957215,26154.6601857538,37841.5741124361,85809.7757571941,-1185.02118342382,235.605298278795,-22.4338897639896,-0.385952112148061,0.830102798614356,-35,1,51791.4814082638,62415.686191834,53182.7877791244,46201.3905881688,-79.1825008092397,-0.383224327791241,
1,1183139.26636797,25547.0304935882,715.180974022286,2.39440272777821,-88.5677950111575,28.9693830097298,-80.4817011385435,-102.08990501974,26118.9899984432,37675.4837689629,85628.4117165987,-1183.92047390851,235.537116539515,-22.3729784407449,-0.385499409956783,0.830539348602456,-35,1,51625.4881673756,62272.9514223371,53054.0193103017,46090.8401372239,-78.9632000560224,-0.382574115521705,
1,1183139.48636797,25525.7994336011,713.202354096811,2.38799714957331,-88.3638136360417,28.968447312864,-80.4828839087524,-102.219094394137,26083.0471319482,37509.9335109795,85447.8102099702,-1182.78432951885,235.469110359791,-22.3117952460722,-0.38501016419265,0.831010062189258,-35,1,51460.1593742195,62130.8167724099,52925.7922405954,45980.7544888585,-78.7441702760362,-0.381848730608332,
