step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
91,180,100.732329264401,7833.73214196097,-117.82446985086,7683.45327334427,-12.2573354880561,64.901470160982,-3.79385317172216,38,0,0,0,0.492437335596937,0.125137125860026,0,1,
92,182,100.496769465946,7833.763943363,-117.734183217071,7668.19337738912,-12.276964244456,65.0112216482176,-4.00252733248254,38,0,0,0,0.497517028781503,0.129267470318631,0,1,
93,184,100.261396736791,7833.78712736736,-117.637351839175,7652.93440620406,-12.2967160846118,65.1207051049422,-4.21286122551709,38,0,0,0,0.5026160284202,0.133547009605133,0,1,
94,186,100.026224437024,7833.80137378542,-117.533703730983,7637.67670166192,-12.3165917719562,65.2299191491011,-4.42487146874703,38,0,0,0,0.507728117994619,0.137981603907953,0,1,
95,188,99.791266480119,7833.80635130173,-117.422956468341,7622.42017246204,-12.3365756300923,65.3388608796025,-4.63857736665386,38,0,0,0,0.512845456225931,0.14257642193364,0,1,
96,190,99.5565373479808,7833.80172267803,-117.304827823591,7607.16473595457,-12.356718117535,65.447525083799,-4.85399618470933,38,0,0,0,0.517949692578398,0.147328755354349,0,1,
97,192,99.3220520868832,7833.78714947791,-117.179031683616,7591.91054365331,-12.3769745112755,65.5559083568989,-5.07114627954593,38,0,0,0,0.523034307444715,0.15224671601969,0,1,
98,194,99.0878263305835,7833.76227085943,-117.045266183267,7576.65758647766,-12.3973249336159,65.6640037575853,-5.29004631425425,38,0,0,0,0.52809762746599,0.157341512775663,0,1,
99,196,98.8538763349569,7833.7267011096,-116.903210512971,7561.40608222818,-12.4178230458895,65.7718117994378,-5.51071436773975,38,0,0,0,0.533134456390291,0.162625498804786,0,1,
100,198,98.620219017229,7833.68002959262,-116.752524732607,7546.15577493236,-12.4384493076772,65.8793230403427,-5.73317011335047,38,-24.8768986153544,0,-87.7082541842655,0.538139643670373,0.168110181062165,1.50732060603044,2,
101,200,98.386850419567,7833.6200093258,-116.614591270524,7530.90701377597,-12.4585127338054,65.986542109116,-5.95743171564152,38,-24.9170254676109,0,-87.7302662178754,0.543107115005808,0.173807973902369,1.51103567077906,2,
