step,time,alt,vel,surfv,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
88,174,98.6231658252934,7191.22995774335,6909.88718271964,-267.096085724092,3896.59910762832,-5.62743754166194,15.1182103134184,-18.8733495733235,40,0,0,0,0.496202566434314,0.362576295952041,0,0,1,
89,176,98.0860485381577,7191.71199780314,6910.38125554921,-270.018554772469,3883.07379539369,-5.64583071590804,15.2162418507352,-18.7975744639756,40,0,0,0,0.506655963692339,0.39185084603902,0,0,1,
90,178,97.5431023023343,7192.18308404615,6910.86453896372,-272.924723471934,3869.54711774253,-5.66438441317693,15.3142535463321,-18.7217087520919,40,0,0,0,0.517074760904747,0.424312619422835,0,0,1,
91,180,96.9943615976395,7192.64110096389,6911.33491029895,-275.812672787593,3856.01925840072,-5.68310543978973,15.4122468876322,-18.6457530312603,40,0,0,0,0.527349066782072,0.460415023495993,0,0,1,
92,182,96.4398649775004,7193.08364384156,6911.78995666577,-278.680246881892,3842.49012417198,-5.70199843172502,15.510222566928,-18.5697075369426,40,0,0,0,0.537363269693836,0.500639007842235,0,0,1,
93,184,95.8796555502294,7193.50800835918,6912.22696455018,-281.525045322426,3828.95967818706,-5.72106427437238,15.6081775966392,-18.4935685636895,40,0,0,0,0.547032455160184,0.545465126031461,0,0,1,
94,186,95.3137814737977,7193.91120393991,6912.64293318131,-284.344418145144,3815.42801914449,-5.74029625420493,15.7061136365208,-18.4173391749067,40,0,0,0,0.55634737386216,0.595316287295672,0,0,1,
95,188,94.7422964616418,7194.29002450918,6913.03464524261,-287.135460726593,3801.89517301577,-5.7597160470741,15.8040289531688,-18.3410170173923,40,0,0,0,0.56546784290439,0.650415546828948,0,0,1,
96,190,94.1652602773951,7194.64121454346,6913.39883316194,-289.895019982101,3788.36119305581,-5.77930854337867,15.9019227630004,-18.2646020350901,40,0,0,0,0.574729568950217,0.710805542278172,0,0,1,
97,192,93.5827393536568,7194.96128547225,6913.73199500202,-292.619548204077,3774.82616779754,-5.79908790508151,15.9997969004484,-18.1880938397642,40,0,0,0,0.584128923869976,0.777206431900979,0,0,1,
98,194,92.9948077094816,7195.24625934654,6914.03013758184,-295.304997297284,3761.2899175752,-5.81904694998047,16.0976472212962,-18.1114922990591,40,0,0,0,0.593730837657236,0.85031140700152,0,0,1,
99,196,92.4015480079101,7195.49178282387,6914.28889043672,-297.946768604425,3747.75284791028,-5.8391832600542,16.1954752291253,-18.0347968801658,40,0,0,0,0.603619562017291,0.930734215964971,0,0,1,
100,198,91.803052653349,7195.693103868,6914.50348248521,-300.539721269074,3734.21480300232,-5.8595173105002,16.2932794021725,-17.9580076681299,40,0,0,0,0.613806305953776,1.01909786321148,0,0,1,
101,200,91.1994248714605,7195.84509325165,6914.66876345091,-303.0781750418,3720.67594990577,-5.88004571354197,16.3910600054605,-17.8811240596948,40,0,0,0,0.624294314966156,1.11596908677299,0,0,1,
102,202,90.5907797833532,7195.9422679251,6914.77922720699,-305.555904826593,3707.13624745702,-5.9007747263039,16.4888138567933,-17.8041460067945,40,0,0,0,0.635082716683492,1.22196671883238,0,0,1,
103,204,89.9772456398709,7195.97865008097,6914.82887029289,-307.965975244303,3693.59601418468,-5.92169822078611,16.5865430308717,-17.7270736782177,40,0,0,0,0.646184363702592,1.33797792328013,0,0,1,
104,206,89.3589652857287,7195.94780215842,6914.81122698379,-310.300755966281,3680.05507838973,-5.9428267493026,16.6842443207981,-17.6499076051802,40,0,0,0,0.657584634876371,1.46454815218842,0,0,1,
105,208,88.7360975397583,7195.84276915066,6914.71931118915,-312.551812758064,3666.51379265526,-5.96417546426736,16.7819156055346,-17.5726460681763,40,0,0,0,0.669307072738761,1.60298628975144,0,0,1,
106,210,88.108819345681,7195.65563381628,6914.5451702312,-314.709421797529,3652.97228315,-5.98573208587062,16.8795589266341,-17.4952914994284,40,0,0,0,0.68138121496593,1.75487498790987,0,0,1,
