step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
44,86,111.103033053434,7842.59857939362,-126.443947085412,8901.75922022287,11.3591108303412,-25.1879577746525,-142.217519297134,40,0,0,0,0.325096533322889,0.0309784303189242,0,1,
45,88,110.85017240226,7842.84149914233,-126.416436317813,8887.20779384203,11.367703491654,-25.0853510042909,-142.122901954409,40,0,0,0,0.328022992247911,0.0320485269214053,0,1,
46,90,110.597368413111,7843.08218833196,-126.387276877112,8872.65578394163,11.3763753257875,-24.9826681192801,-142.02844926293,40,0,0,0,0.330995571998413,0.033157643292298,0,1,
47,92,110.344624427892,7843.32056483086,-126.356424079204,8858.10339150137,11.3851072169001,-24.8799058146473,-141.934164394708,40,0,0,0,0.33401123682501,0.0343062719849022,0,1,
48,94,110.091943880349,7843.55654451106,-126.323830770505,8843.5506854174,11.3939271261622,-24.7770686693871,-141.84003892664,40,0,0,0,0.337067442801255,0.0354947933774495,0,1,
49,96,109.839330298423,7843.79004407646,-126.289449554524,8828.99736468825,11.4028078510945,-24.6741537791697,-141.746078498545,40,0,0,0,0.340161145747843,0.0367233745237117,0,1,
50,98,109.586787305498,7844.02097828966,-126.253232657403,8814.44372046697,11.4117573369227,-24.5711630407076,-141.652281351148,40,0,0,0,0.343291119595551,0.0379930266489017,0,1,
51,100,109.334318624795,7844.24925877366,-126.215127867984,8799.88979225909,11.4207829474736,-24.4680973789727,-141.558641516856,40,0,0,0,0.346459857741251,0.0393061475250995,0,1,
52,102,109.081928085098,7844.47479142849,-126.175081297405,8785.33521957776,11.4298973845079,-24.3649534360902,-141.465162983448,40,0,0,0,0.349669424254123,0.0406649895053358,0,1,
53,104,108.829619627169,7844.69747768942,-126.13303508588,8770.78013115762,11.439086263495,-24.2617355966377,-141.37184567253,40,0,0,0,0.352921013836787,0.0420720680633564,0,1,
54,106,108.577397312354,7844.9172149298,-126.088926656512,8756.22487212861,11.4483428777953,-24.1584447583701,-141.278683625554,40,0,0,0,0.356216684035051,0.0435294463698186,0,1,
55,108,108.325265329075,7845.13389454156,-126.042691324806,8741.6690805018,11.4576728318455,-24.055079166862,-141.185677955777,40,0,0,0,0.359557128062943,0.0450395521719073,0,1,
56,110,108.073227999848,7845.34740462876,-125.99425967268,8727.1127689543,11.4670864649447,-23.9516395807755,-141.092831873326,40,0,0,0,0.362943350708479,0.0466044847026225,0,1,
