step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
114,226,83.0364802356884,7885.86178617653,-101.960400206771,6533.43696485269,19.6407132231754,-1.27882363400612,-133.442247902,38,39.2814264463508,0,94.2188205295175,0.847162126069716,5.14616141930516,5.26054476132227,-9.70514371421067,2,
115,228,82.8353629174065,7883.03326462221,-99.1436536615029,6519.31809082865,19.6574381643708,-1.16820439982972,-133.364808602802,38,39.3148763287416,0,93.9015943909349,0.849891710970864,5.29947972292908,5.2706471587135,-9.74064938550208,2,
116,230,82.6399498705715,7880.10785362584,-96.2561815808629,6505.20529429481,19.6738527778289,-1.05764459587343,-133.287373795741,38,39.3477055556577,0,93.5787534312502,0.852356870912822,5.4536691544671,5.28067930806187,-9.77658839763006,2,
117,232,82.4503819435034,7877.08495468433,-93.2986269585815,6491.09880732051,19.6899290198453,-0.947146870591922,-133.209934108993,38,39.3798580396907,0,93.2500118555934,0.854562371740617,5.60837923436698,5.29064104626952,-9.81295778422532,2,
118,234,82.2667984602693,7873.96418389771,-90.2718750581444,6476.99799634764,19.7056818582229,-0.836713761281672,-133.132499179895,38,39.4113637164458,0,92.9150521844002,0.856528320625437,5.76304019823278,5.30053344433542,-9.84975520322293,2,
119,236,82.0893367126845,7870.74540471972,-87.1770741313367,6462.90395103755,19.721097612934,-0.726347972041808,-133.055063928808,38,39.4421952258679,0,92.5737703792418,0.858219889905778,5.91774144444645,5.31035625461837,-9.88697403056156,2,
120,238,81.9181314274278,7867.42890391145,-84.0156422945981,6448.81643120463,19.7361998966394,-0.616051961486718,-132.977629435863,38,39.4723997932788,0,92.2255556184367,0.859788415824661,6.07080158652885,5.32011119624164,-9.92460850631246,2,
121,240,81.7533142185323,7864.01571022656,-80.7892747462315,6434.73574157349,19.7509697269879,-0.505828279428712,-132.900190111932,38,39.5019394539758,0,91.8703213254782,0.861289266544436,6.2214372012423,5.32980048385871,-9.96264926355446,2,
122,242,81.595013034177,7860.50724144779,-77.4999430403823,6420.66158411599,19.7654244823681,-0.395679539798991,-132.822756127044,38,39.5308489647362,0,91.5082024296201,0.862722537794496,6.36912866982558,5.33942751667534,-10.0010867034736,2,
123,244,81.4433516014721,7856.90521362651,-74.1498943183879,6406.59510164133,19.7795616701268,-0.285608093924466,-132.745313386496,38,39.5591233402536,0,91.1393593709744,0.864086865280573,6.51339623932604,5.34899466381135,-10.0399074346008,2,
